,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,D. Burn,0,0,0,1,0,0,0,0,33,0,5,0,2,0,1,Newcastle United FC
1,Bruno Guimarães,0,1,0,0,1,1,0,0,51,4,1,0,0,4,1,Newcastle United FC
2,L. Miley,0,1,0,0,0,0,0,0,37,0,7,0,1,2,,
3,F. Schär,0,0,0,0,2,3,0,2,48,1,3,0,1,2,1,Newcastle United FC
4,A. Gordon,0,0,0,0,0,2,1,0,16,0,0,0,2,0,1,Newcastle United FC
5,K. Trippier,1,1,0,0,1,1,1,0,59,13,3,0,2,1,,
6,J. Murphy,0,0,0,1,2,5,0,3,31,5,1,0,1,2,1,Newcastle United FC
7,S. Longstaff,2,0,0,0,0,4,2,1,31,2,4,0,2,2,1,Newcastle United FC
8,M. Almirón,0,0,0,0,0,0,0,0,34,1,0,0,0,1,1,Newcastle United FC
9,M. Dúbravka,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,Newcastle United FC
10,S. Botman,0,0,0,0,0,0,0,0,37,0,2,0,1,0,,
11,C. Wilson,0,0,0,0,0,0,0,0,14,0,0,0,1,2,,
12,H. Barnes,1,0,0,0,2,3,2,1,11,0,0,0,0,0,1,Newcastle United FC
13,T. Livramento,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,Newcastle United FC
14,A. Sambi Lokonga,0,0,0,1,0,0,0,0,45,0,5,0,1,2,0,Luton Town FC
15,R. Barkley,1,1,0,0,0,2,1,1,56,2,4,0,0,0,0,Luton Town FC
16,J. Clark,0,0,0,0,0,0,0,0,19,2,0,0,2,1,0,Luton Town FC
17,C. Ogbene,0,0,0,0,0,1,1,0,31,2,0,0,1,5,,
18,E. Adebayo,1,0,0,0,2,2,1,1,10,1,0,0,2,1,,
19,A. Bell,0,0,0,0,0,0,0,0,42,1,2,0,2,1,,
20,T. Kaminski,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,Luton Town FC
21,C. Morris,1,1,0,0,0,2,2,0,20,0,0,0,1,0,0,Luton Town FC
22,G. Osho,1,0,0,1,0,1,1,0,24,0,2,0,2,1,0,Luton Town FC
23,T. Mengi,0,0,0,0,0,0,0,0,42,0,0,0,1,0,0,Luton Town FC
24,A. Doughty,0,0,0,0,0,1,1,0,29,3,0,0,0,1,0,Luton Town FC
25,P. Mpanzu,0,0,0,0,0,1,1,0,6,0,0,0,2,1,0,Luton Town FC
26,J. Brown,0,0,0,0,0,1,0,1,8,0,0,0,1,0,,
27,R. Burke,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Luton Town FC
28,C. Woodrow,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,Luton Town FC
