,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Digne,0,0,0,0,0,0,0,0,39,1,1,1,1,0,1,Aston Villa FC
1,J. McGinn,0,0,0,0,0,2,0,1,48,0,2,0,1,3,1,Aston Villa FC
2,E. Konsa,0,0,0,0,0,0,0,0,64,1,3,0,0,3,1,Aston Villa FC
3,M. Cash,0,0,0,1,1,1,0,0,39,0,1,0,3,1,1,Aston Villa FC
4,E. Martínez,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,Aston Villa FC
5,Pau Torres,0,0,0,0,0,0,0,0,39,0,1,0,1,0,1,Aston Villa FC
6,M. Rogers,1,0,0,0,2,2,1,0,29,0,1,0,1,2,1,Aston Villa FC
7,Y. Tielemans,0,0,0,0,2,1,0,1,62,4,2,0,0,2,1,Aston Villa FC
8,O. Watkins,0,2,0,0,1,5,2,1,31,0,0,1,0,1,1,Aston Villa FC
9,M. Diaby,1,0,0,0,2,3,1,1,32,3,1,0,0,2,1,Aston Villa FC
10,L. Bailey,1,1,0,0,0,1,1,0,42,3,0,0,0,0,1,Aston Villa FC
11,Diego Carlos,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,Aston Villa FC
12,J. Durán,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Aston Villa FC
13,Kaine Kesler-Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aston Villa FC
14,D. Solanke,1,0,0,0,1,2,1,1,16,0,0,1,1,2,0,AFC Bournemouth
15,R. Christie,0,0,0,0,0,1,0,0,28,2,1,0,0,1,0,AFC Bournemouth
16,L. Cook,0,0,0,0,0,0,0,0,46,2,0,0,1,0,0,AFC Bournemouth
17,L. Kelly,0,0,0,0,0,0,0,0,52,1,0,0,1,0,0,AFC Bournemouth
18,M. Kerkez,0,0,0,0,0,1,0,0,29,4,1,0,2,1,0,AFC Bournemouth
19,J. Kluivert,0,0,0,0,2,2,1,1,11,0,0,0,3,1,0,AFC Bournemouth
20,M. Senesi,0,0,0,1,0,0,0,0,37,0,1,0,1,0,0,AFC Bournemouth
21,Dango Ouattara,0,0,0,0,0,2,1,0,22,0,2,1,0,1,0,AFC Bournemouth
22,I. Zabarnyi,0,0,0,1,0,0,0,0,46,0,4,0,1,0,0,AFC Bournemouth
23,A. Smith,0,0,0,1,0,0,0,0,11,0,1,0,2,1,0,AFC Bournemouth
24,Neto,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,AFC Bournemouth
25,M. Aarons,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,AFC Bournemouth
26,A. Semenyo,0,0,0,0,0,2,1,0,6,1,0,0,2,0,0,AFC Bournemouth
27,A. Scott,0,0,0,0,0,2,0,1,12,1,1,0,0,0,0,AFC Bournemouth
28,P. Billing,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,AFC Bournemouth
29,E. Ünal,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,AFC Bournemouth
