,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Foster,0,0,0,0,0,2,1,0,32,0,1,0,1,1,1,Burnley FC
1,J. Trafford,0,0,0,1,0,0,0,0,42,0,0,0,0,1,,
2,A. Al Dakhil,0,0,0,0,0,2,1,0,21,1,1,0,0,0,,
3,J. Guðmunds­son,0,0,0,0,0,2,1,0,25,2,1,0,1,0,1,Burnley FC
4,J. Brownhill,0,0,0,0,0,0,0,0,47,3,4,0,0,4,1,Burnley FC
5,J. Cullen,0,0,0,0,0,0,0,0,40,1,0,0,0,1,1,Burnley FC
6,Vitinho,0,0,0,0,0,2,1,0,19,1,5,0,1,2,1,Burnley FC
7,H. Ekdal,0,0,0,0,0,1,0,0,29,0,1,0,1,0,1,Burnley FC
8,W. Odobert,0,0,0,0,2,3,2,0,22,1,0,0,0,0,1,Burnley FC
9,D. O'Shea,0,0,0,0,0,0,0,0,28,0,1,0,1,1,1,Burnley FC
10,Z. Amdouni,1,0,0,0,0,1,1,0,22,0,2,0,1,2,1,Burnley FC
11,C. Roberts,0,0,0,0,0,0,0,0,8,1,0,0,0,0,,
12,M. Trésor,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,Burnley FC
13,J. Bruun Larsen,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,Burnley FC
14,J. Cork,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
15,A. Sambi Lokonga,0,0,0,0,0,2,0,1,62,1,1,0,1,2,0,Luton Town FC
16,R. Barkley,0,0,0,0,2,4,1,3,71,1,6,0,1,0,0,Luton Town FC
17,A. Townsend,0,0,0,0,0,0,0,0,20,4,2,0,2,1,0,Luton Town FC
18,C. Ogbene,0,0,0,0,3,4,3,1,45,4,2,0,0,0,,
19,G. Osho,0,0,0,0,0,0,0,0,75,0,4,0,2,0,0,Luton Town FC
20,T. Kaminski,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,Luton Town FC
21,T. Mengi,0,0,0,0,0,0,0,0,53,0,2,0,1,0,0,Luton Town FC
22,A. Bell,0,0,0,0,1,0,0,0,75,2,3,0,0,1,,
23,J. Clark,0,0,0,0,0,2,0,1,24,0,1,0,0,2,0,Luton Town FC
24,A. Doughty,0,1,0,0,2,0,0,0,51,14,2,3,0,0,0,Luton Town FC
25,E. Adebayo,0,0,0,0,0,0,0,0,9,0,0,1,1,0,,
26,T. Chong,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,Luton Town FC
27,C. Morris,1,0,0,0,0,2,1,0,6,0,0,0,1,0,0,Luton Town FC
28,L. Berry,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,Luton Town FC
