,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Bogle,1,0,0,1,0,2,0,1,9,2,4,0,2,0,1,Sheffield United FC
1,Vinicius Souza,0,0,0,0,0,0,0,0,19,0,4,0,2,0,1,Sheffield United FC
2,T. Davies,0,0,0,0,0,0,0,0,8,0,0,0,1,1,,
3,O. Norwood,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Sheffield United FC
4,A. Ahmedhodžić,0,0,0,0,0,0,0,0,20,0,3,0,0,0,1,Sheffield United FC
5,J. Robinson,0,0,0,0,0,0,0,0,27,0,2,0,0,0,1,Sheffield United FC
6,I. Grbić,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,Sheffield United FC
7,O. McBurnie,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,Sheffield United FC
8,J. McAtee,0,0,0,0,0,1,0,0,3,1,0,0,0,1,1,Sheffield United FC
9,G. Hamer,0,0,0,0,0,0,0,0,22,0,0,2,1,0,1,Sheffield United FC
10,A. Trusty,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,Sheffield United FC
11,B. Osborn,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,Sheffield United FC
12,W. Osula,0,0,0,0,0,1,0,0,3,0,0,0,2,0,1,Sheffield United FC
13,A. Brooks,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,Sheffield United FC
14,G. Baldock,0,0,0,0,0,0,0,0,8,1,0,0,2,1,,
15,O. Arblaster,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,Sheffield United FC
16,D. Rice,1,0,0,0,0,5,3,2,45,3,2,0,1,1,0,Arsenal FC
17,David Raya,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,Arsenal FC
18,Gabriel Magalhães,0,0,0,0,0,0,0,0,145,0,1,0,0,1,0,Arsenal FC
19,Gabriel Martinelli,1,1,0,0,3,4,2,1,36,2,0,0,1,1,0,Arsenal FC
20,J. Kiwior,0,1,0,0,0,2,0,1,80,2,2,0,1,0,0,Arsenal FC
21,K. Havertz,1,1,0,0,0,2,2,0,44,0,0,1,0,1,0,Arsenal FC
22,W. Saliba,0,0,0,0,0,0,0,0,172,0,0,0,1,1,0,Arsenal FC
23,B. White,1,0,0,0,0,1,1,0,48,1,0,0,0,1,0,Arsenal FC
24,B. Saka,0,1,0,0,1,3,0,1,25,2,0,0,0,0,0,Arsenal FC
25,Jorginho,0,0,0,0,0,0,0,0,64,0,2,0,0,2,0,Arsenal FC
26,M. Ødegaard,1,0,0,0,1,4,1,2,93,2,0,0,0,2,0,Arsenal FC
27,Fábio Vieira,0,0,0,0,0,0,0,0,23,2,0,1,0,0,0,Arsenal FC
28,T. Partey,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,Arsenal FC
29,Cédric Soares,0,0,0,0,0,0,0,0,33,2,0,0,0,0,,
30,Gabriel Jesus,0,0,0,0,2,1,1,0,17,0,0,2,0,1,0,Arsenal FC
31,L. Trossard,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,Arsenal FC
