,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,N. Maupay,1,0,0,0,0,4,2,1,31,2,2,0,2,3,1,Brentford FC
1,B. Mbeumo,0,1,0,0,1,4,0,2,41,7,0,0,1,3,1,Brentford FC
2,S. Ghoddos,0,0,0,0,1,2,0,1,65,2,1,0,1,0,1,Brentford FC
3,B. Mee,1,0,0,0,0,3,1,0,91,0,0,0,1,0,,
4,C. Nørgaard,0,0,0,1,0,1,0,1,86,2,4,0,1,0,1,Brentford FC
5,E. Pinnock,0,0,0,0,0,1,0,1,86,0,1,0,0,0,1,Brentford FC
6,Y. Yarmoliuk,0,0,0,0,2,1,0,1,29,1,3,0,1,0,1,Brentford FC
7,Y. Wissa,0,0,0,0,1,3,1,2,29,3,1,0,1,0,1,Brentford FC
8,V. Janelt,0,0,0,0,2,0,0,0,86,5,1,0,0,0,1,Brentford FC
9,F. Onyeka,0,0,0,0,0,2,0,1,39,5,3,0,0,1,1,Brentford FC
10,M. Flekken,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,Brentford FC
11,S. Baptiste,1,0,0,0,0,1,1,0,8,0,2,0,1,0,,
12,K. Lewis-Potter,0,0,0,0,0,5,1,2,4,0,0,0,0,0,1,Brentford FC
13,M. Roerslev,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,Brentford FC
14,M. Peart-Harris,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,
15,T. Chong,0,0,0,1,1,1,0,1,14,0,2,1,0,3,0,Luton Town FC
16,T. Lockyer,0,0,0,0,0,0,0,0,9,0,2,0,1,1,,
17,A. Bell,0,0,0,0,0,0,0,0,32,0,2,0,1,2,,
18,C. Ogbene,0,0,0,0,0,0,0,0,9,0,0,0,0,1,,
19,T. Kaminski,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,Luton Town FC
20,C. Morris,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,Luton Town FC
21,P. Mpanzu,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,Luton Town FC
22,G. Osho,0,0,0,0,0,0,0,0,28,0,3,0,2,1,0,Luton Town FC
23,R. Barkley,0,0,0,0,1,3,0,3,40,6,0,0,2,0,0,Luton Town FC
24,T. Mengi,0,0,0,0,0,0,0,0,14,0,1,0,1,0,0,Luton Town FC
25,I. Kaboré,0,0,0,0,1,0,0,0,22,3,1,0,0,1,0,Luton Town FC
26,J. Brown,1,0,0,0,0,2,1,0,14,0,2,0,0,0,,
27,E. Adebayo,0,0,0,0,0,1,0,1,10,0,0,1,0,0,,
28,J. Clark,0,0,0,0,0,0,0,0,16,0,1,0,0,1,0,Luton Town FC
29,A. Townsend,0,0,0,0,1,0,0,0,7,2,0,0,1,0,0,Luton Town FC
30,R. Giles,0,0,0,0,1,0,0,0,6,4,0,0,0,0,,
