,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,T. Mitchell,0,0,0,1,0,0,0,0,38,1,1,0,1,0,1,Crystal Palace FC
1,E. Eze,0,0,0,0,1,3,1,1,31,6,1,0,1,0,1,Crystal Palace FC
2,J. Andersen,0,0,0,0,0,1,0,0,71,0,1,0,0,2,1,Crystal Palace FC
3,J. Schlupp,0,0,0,0,1,0,0,0,17,0,1,0,2,3,1,Crystal Palace FC
4,M. Guéhi,0,0,0,0,0,0,0,0,64,0,1,0,1,1,,
5,C. Doucouré,0,0,0,1,0,0,0,0,50,0,1,0,1,0,,
6,J. Ward,0,0,0,0,0,1,0,1,56,1,1,0,0,0,1,Crystal Palace FC
7,W. Hughes,0,0,0,0,0,1,1,0,58,0,4,0,1,3,1,Crystal Palace FC
8,S. Johnstone,0,0,0,0,0,0,0,0,26,0,0,0,0,0,,
9,O. Édouard,0,0,0,0,0,0,0,0,16,1,1,2,1,1,1,Crystal Palace FC
10,J. Ayew,0,0,0,1,1,0,0,0,41,6,2,0,2,4,1,Crystal Palace FC
11,J. Mateta,0,0,0,0,0,1,1,0,7,0,0,1,0,1,1,Crystal Palace FC
12,J. Rak-Sakyi,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
13,Andreas Pereira,0,0,0,0,0,2,1,1,19,4,3,0,2,0,0,Fulham FC
14,B. Leno,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,Fulham FC
15,R. Jiménez,0,0,0,0,1,2,1,0,20,0,0,0,1,1,0,Fulham FC
16,João Palhinha,0,0,0,1,0,1,0,0,31,0,5,0,2,2,0,Fulham FC
17,T. Ream,0,0,0,1,0,0,0,0,59,0,3,0,3,0,,
18,I. Diop,0,0,0,0,0,0,0,0,78,0,2,0,1,1,,
19,Willian,0,0,0,0,0,2,2,0,41,1,0,0,0,2,0,Fulham FC
20,A. Robinson,0,0,0,0,0,0,0,0,48,5,2,0,3,1,0,Fulham FC
21,T. Castagne,0,0,0,0,1,1,1,0,40,4,3,0,0,1,0,Fulham FC
22,B. De Cordova-Reid,0,0,0,0,0,0,0,0,27,0,3,0,1,1,0,Fulham FC
23,H. Reed,0,0,0,0,0,1,0,0,38,3,4,0,2,1,0,Fulham FC
24,Carlos Vinícius,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,
25,A. Iwobi,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Fulham FC
26,H. Wilson,0,0,0,0,0,1,0,1,11,1,2,0,0,0,0,Fulham FC
