,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Pau Torres,0,0,0,0,0,0,0,0,35,0,2,0,1,0,1,Aston Villa FC
1,Y. Tielemans,0,0,0,0,0,2,0,2,10,0,1,0,1,2,1,Aston Villa FC
2,L. Digne,0,0,0,0,1,1,0,0,7,1,2,0,0,0,1,Aston Villa FC
3,Douglas Luiz,0,0,0,0,0,0,0,0,39,3,3,0,1,0,1,Aston Villa FC
4,E. Martínez,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,Aston Villa FC
5,E. Konsa,0,0,0,0,0,1,0,1,42,0,1,0,0,1,1,Aston Villa FC
6,M. Cash,0,0,0,0,1,2,0,1,33,2,4,0,2,3,1,Aston Villa FC
7,L. Bailey,0,0,0,0,0,1,0,1,11,2,1,2,1,1,1,Aston Villa FC
8,J. McGinn,0,0,1,0,1,0,0,0,15,3,3,0,2,5,1,Aston Villa FC
9,C. Lenglet,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,Aston Villa FC
10,O. Watkins,0,0,0,0,0,1,0,1,15,1,0,2,1,1,1,Aston Villa FC
11,Álex Moreno,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,Aston Villa FC
12,N. Zaniolo,0,0,0,0,1,1,1,0,4,0,0,0,0,1,1,Aston Villa FC
13,M. Diaby,0,0,0,0,2,1,0,1,6,2,0,1,0,0,1,Aston Villa FC
14,T. Iroegbunam,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,Aston Villa FC
15,Diego Carlos,0,0,0,0,0,0,0,0,6,0,1,0,1,0,1,Aston Villa FC
16,D. Kulusevski,0,1,0,0,3,2,0,1,35,4,3,1,4,0,0,Tottenham Hotspur FC
17,Y. Bissouma,0,0,0,0,0,0,0,0,96,0,3,0,1,1,0,Tottenham Hotspur FC
18,J. Maddison,1,0,0,0,0,2,1,1,65,1,0,0,1,3,0,Tottenham Hotspur FC
19,M. van de Ven,0,0,0,0,0,0,0,0,58,0,1,0,1,0,0,Tottenham Hotspur FC
20,C. Romero,0,0,0,0,0,0,0,0,90,0,3,0,0,1,0,Tottenham Hotspur FC
21,D. Udogie,0,0,0,0,0,0,0,0,59,1,2,0,3,2,0,Tottenham Hotspur FC
22,B. Johnson,1,0,0,0,1,2,1,1,38,0,2,1,2,1,0,Tottenham Hotspur FC
23,Son Heung-Min,1,2,0,0,0,2,2,0,43,2,1,0,0,1,0,Tottenham Hotspur FC
24,P. Sarr,0,1,0,1,0,0,0,0,36,1,0,0,1,1,0,Tottenham Hotspur FC
25,Pedro Porro,0,0,0,0,0,0,0,0,54,5,3,0,0,0,0,Tottenham Hotspur FC
26,G. Vicario,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,Tottenham Hotspur FC
27,R. Drăgușin,0,0,0,1,0,0,0,0,39,0,0,0,1,0,0,Tottenham Hotspur FC
28,R. Bentancur,0,0,0,0,0,0,0,0,29,0,1,0,1,0,0,Tottenham Hotspur FC
29,P. Højbjerg,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,Tottenham Hotspur FC
30,T. Werner,1,0,0,0,0,1,1,0,5,0,0,0,0,0,0,Tottenham Hotspur FC
