,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,T. Cairney,1,0,0,0,0,1,1,0,102,1,3,0,2,2,1,Fulham FC
1,C. Bassey,0,0,0,0,0,0,0,0,90,0,1,1,0,2,1,Fulham FC
2,R. Jiménez,2,0,0,0,0,6,3,2,25,0,1,0,1,3,1,Fulham FC
3,T. Adarabioyo,0,0,0,0,0,0,0,0,85,0,1,0,1,1,1,Fulham FC
4,João Palhinha,0,0,0,0,0,0,0,0,44,0,7,0,1,0,1,Fulham FC
5,Andreas Pereira,0,2,0,0,0,2,0,1,69,4,2,0,0,1,1,Fulham FC
6,B. Leno,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,Fulham FC
7,A. Robinson,0,0,0,0,2,0,0,0,50,2,4,0,0,0,1,Fulham FC
8,Willian,0,1,0,0,0,0,0,0,52,0,0,0,1,0,1,Fulham FC
9,T. Castagne,0,0,0,0,0,0,0,0,46,2,1,0,0,0,1,Fulham FC
10,A. Iwobi,2,0,0,0,0,3,2,0,45,3,1,0,0,0,1,Fulham FC
11,H. Wilson,0,1,0,0,0,1,0,1,12,0,0,0,0,1,1,Fulham FC
12,F. Ballo-Touré,0,0,0,0,3,0,0,0,17,2,1,0,0,0,,
13,S. Lukić,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,Fulham FC
14,B. De Cordova-Reid,0,0,0,0,1,0,0,0,13,1,0,1,0,0,1,Fulham FC
15,Carlos Vinícius,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
16,C. Hudson-Odoi,0,0,0,0,1,0,0,0,20,2,0,0,1,0,0,Nottingham Forest FC
17,O. Mangala,0,0,0,0,0,0,0,0,38,0,3,0,1,1,,
18,N. Domínguez,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,Nottingham Forest FC
19,H. Toffolo,0,0,0,0,0,0,0,0,36,1,2,0,0,0,0,Nottingham Forest FC
20,O. Vlachodimos,0,0,0,0,0,0,0,0,28,0,0,0,0,0,,
21,Felipe,0,0,0,0,0,0,0,0,45,0,2,0,2,0,0,Nottingham Forest FC
22,O. Aina,0,0,0,0,0,0,0,0,33,1,1,0,0,2,0,Nottingham Forest FC
23,Murillo,0,0,0,0,0,1,0,0,61,0,1,0,1,0,0,Nottingham Forest FC
24,I. Sangaré,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,Nottingham Forest FC
25,D. Origi,0,0,0,0,0,1,0,0,10,0,0,1,2,0,0,Nottingham Forest FC
26,A. Elanga,0,0,0,0,0,1,1,0,23,2,3,2,0,2,0,Nottingham Forest FC
27,R. Yates,0,0,0,1,0,0,0,0,26,0,1,0,1,0,0,Nottingham Forest FC
28,M. Gibbs-White,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,Nottingham Forest FC
29,Danilo,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Nottingham Forest FC
30,C. Wood,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,Nottingham Forest FC
31,M. Niakhaté,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,Nottingham Forest FC
32,N. Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nottingham Forest FC
