,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,K. Zouma,0,0,0,1,1,1,0,1,34,0,1,0,1,1,1,West Ham United FC
1,V. Coufal,0,0,0,1,1,1,0,1,33,1,1,0,5,0,1,West Ham United FC
2,M. Kudus,2,0,0,0,0,3,2,1,32,1,2,0,1,5,1,West Ham United FC
3,N. Aguerd,0,0,0,0,0,1,0,0,49,0,1,0,0,0,1,West Ham United FC
4,E. Álvarez,0,0,0,0,0,0,0,0,38,0,1,0,0,0,1,West Ham United FC
5,J. Bowen,1,0,0,0,2,3,1,1,23,2,1,0,1,3,1,West Ham United FC
6,T. Souček,0,0,0,0,0,0,0,0,39,0,0,0,2,1,1,West Ham United FC
7,Emerson,0,0,0,0,1,0,0,0,43,1,4,0,0,0,1,West Ham United FC
8,Lucas Paquetá,0,3,0,0,1,2,0,0,50,2,3,0,0,3,1,West Ham United FC
9,J. Ward-Prowse,0,0,0,0,0,2,1,0,45,7,1,0,1,0,1,West Ham United FC
10,Ł. Fabiański,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,West Ham United FC
11,Pablo Fornals,0,0,0,0,0,0,0,0,12,0,1,1,0,0,,
12,D. Mubama,0,0,0,0,0,0,0,0,3,0,0,0,0,1,,
13,D. Ings,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,West Ham United FC
14,T. Kehrer,0,0,0,1,0,0,0,0,1,0,1,0,1,0,,
15,Pablo Sarabia,0,0,0,0,0,0,0,0,52,13,2,2,1,1,0,Wolverhampton Wanderers FC
16,M. Lemina,0,0,0,0,0,2,1,0,54,0,3,0,0,0,0,Wolverhampton Wanderers FC
17,C. Dawson,0,0,0,0,1,1,0,0,48,0,1,0,2,2,,
18,Toti Gomes,0,0,0,1,1,1,0,1,40,5,3,0,3,0,0,Wolverhampton Wanderers FC
19,M. Kilman,0,0,0,0,0,0,0,0,71,0,4,0,2,1,0,Wolverhampton Wanderers FC
20,J. Bellegarde,0,0,0,0,0,3,0,2,31,2,2,0,1,5,,
21,Matheus Cunha,0,0,0,0,2,4,2,1,42,0,1,0,1,1,0,Wolverhampton Wanderers FC
22,João Gomes,0,0,0,0,0,0,0,0,65,0,4,0,1,1,0,Wolverhampton Wanderers FC
23,D. Bentley,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,
24,Nélson Semedo,0,0,0,0,0,0,0,0,44,3,3,0,2,0,0,Wolverhampton Wanderers FC
25,Hwang Hee-Chan,0,0,0,0,2,3,0,3,28,0,1,0,2,0,0,Wolverhampton Wanderers FC
26,R. Aït-Nouri,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,Wolverhampton Wanderers FC
27,M. Doherty,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Wolverhampton Wanderers FC
28,T. Doyle,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,Wolverhampton Wanderers FC
