,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Álex Moreno,0,0,0,0,0,0,0,0,15,4,1,0,1,0,1,Aston Villa FC
1,Douglas Luiz,0,0,0,0,2,0,0,0,43,4,2,0,3,3,1,Aston Villa FC
2,E. Konsa,1,0,0,0,0,2,1,0,34,1,1,0,1,4,1,Aston Villa FC
3,Diego Carlos,0,0,0,0,0,1,0,0,70,0,1,0,0,0,1,Aston Villa FC
4,L. Bailey,0,0,0,0,1,1,0,0,23,6,2,0,4,2,1,Aston Villa FC
5,M. Diaby,1,1,0,0,1,1,1,0,13,1,1,0,1,0,1,Aston Villa FC
6,M. Rogers,0,0,0,0,0,0,0,0,10,0,1,0,0,2,1,Aston Villa FC
7,E. Martínez,0,0,0,0,0,0,0,0,46,0,0,0,0,1,1,Aston Villa FC
8,Y. Tielemans,0,0,0,1,0,0,0,0,44,0,1,0,1,1,1,Aston Villa FC
9,Pau Torres,0,0,0,0,0,1,1,0,67,0,1,0,0,0,1,Aston Villa FC
10,O. Watkins,0,0,0,0,0,1,0,0,8,0,0,1,0,1,1,Aston Villa FC
11,J. Durán,0,0,0,1,1,1,0,1,5,0,2,0,0,3,1,Aston Villa FC
12,L. Digne,0,0,0,1,0,0,0,0,16,0,1,0,0,0,1,Aston Villa FC
13,N. Zaniolo,0,0,0,0,0,3,2,1,10,0,1,0,0,2,1,Aston Villa FC
14,T. Iroegbunam,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,Aston Villa FC
15,K. Kesler-Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aston Villa FC
16,Pablo Sarabia,0,0,0,1,0,3,1,0,39,6,2,1,2,0,0,Wolverhampton Wanderers FC
17,T. Doyle,0,0,0,0,0,1,0,0,63,1,2,0,2,0,0,Wolverhampton Wanderers FC
18,Nélson Semedo,0,0,0,0,2,1,0,1,36,4,0,0,1,0,0,Wolverhampton Wanderers FC
19,João Gomes,0,0,0,0,0,0,0,0,37,0,7,0,1,3,0,Wolverhampton Wanderers FC
20,Toti Gomes,0,0,0,1,0,0,0,0,48,0,1,0,3,2,0,Wolverhampton Wanderers FC
21,R. Aït-Nouri,0,0,0,0,1,1,1,0,16,1,2,0,1,4,0,Wolverhampton Wanderers FC
22,S. Bueno,0,0,0,0,0,0,0,0,50,1,2,0,3,0,0,Wolverhampton Wanderers FC
23,M. Kilman,0,0,0,1,0,1,0,0,63,0,0,0,2,0,0,Wolverhampton Wanderers FC
24,M. Lemina,0,0,0,0,0,3,1,1,31,0,3,1,2,1,0,Wolverhampton Wanderers FC
25,L. Chiwome,0,0,0,0,0,1,0,1,8,0,1,0,0,0,0,Wolverhampton Wanderers FC
26,José Sá,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,Wolverhampton Wanderers FC
27,T. Chirewa,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,Wolverhampton Wanderers FC
28,Hugo Bueno,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,Wolverhampton Wanderers FC
29,B. Traoré,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,Wolverhampton Wanderers FC
30,M. Doherty,0,0,0,0,1,1,0,0,12,0,2,0,0,0,0,Wolverhampton Wanderers FC
31,N. Fraser,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,Wolverhampton Wanderers FC
