,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Gordon,1,1,0,0,1,3,1,2,20,1,1,0,1,4,1,Newcastle United FC
1,Joelinton,1,0,0,1,1,3,1,0,47,0,6,0,4,2,,
2,T. Livramento,0,0,0,0,0,0,0,0,40,0,2,0,0,2,1,Newcastle United FC
3,Bruno Guimarães,0,0,0,0,0,2,0,2,74,2,3,0,0,3,1,Newcastle United FC
4,L. Miley,0,1,0,0,0,1,0,1,29,0,0,0,0,1,,
5,M. Almirón,0,1,0,0,0,0,0,0,34,2,1,0,1,2,1,Newcastle United FC
6,J. Lascelles,1,0,0,1,1,2,1,0,45,0,0,0,1,0,1,Newcastle United FC
7,K. Trippier,0,0,0,1,1,1,0,0,83,16,3,0,1,2,,
8,N. Pope,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,
9,A. Isak,1,0,0,0,0,1,1,0,12,0,0,0,2,0,1,Newcastle United FC
10,F. Schär,0,0,0,0,0,1,1,0,55,0,2,0,1,1,1,Newcastle United FC
11,P. Dummett,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,Newcastle United FC
12,A. Murphy,0,0,0,0,0,0,0,0,4,0,0,0,1,0,,
13,M. Ritchie,0,0,0,1,0,0,0,0,9,1,1,0,1,0,1,Newcastle United FC
14,M. Ndiweni,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
15,A. Diallo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Manchester United FC
16,N. Jackson,0,0,0,0,0,0,0,0,15,0,2,0,0,1,0,Chelsea FC
17,E. Fernández,0,0,0,0,1,1,1,0,70,0,1,0,2,1,0,Chelsea FC
18,Thiago Silva,0,0,0,0,0,0,0,0,51,0,2,0,0,1,0,Chelsea FC
19,C. Palmer,0,0,0,0,0,0,0,0,33,1,3,0,1,0,0,Chelsea FC
20,R. James,0,0,1,2,0,1,0,0,34,2,3,0,3,2,,
21,R. Sterling,1,0,0,1,1,2,2,0,16,1,1,0,3,1,0,Chelsea FC
22,B. Badiashile,0,0,0,0,0,1,1,0,51,0,3,0,1,1,0,Chelsea FC
23,C. Gallagher,0,0,0,0,0,2,0,0,18,1,3,0,4,1,0,Chelsea FC
24,Marc Cucurella,0,0,0,1,0,0,0,0,34,0,2,0,2,1,0,Chelsea FC
25,Robert Sánchez,0,0,0,0,0,0,0,0,33,0,0,0,0,0,,
26,L. Ugochukwu,0,0,0,1,0,0,0,0,33,0,5,0,1,1,,
27,M. Caicedo,0,0,0,0,0,0,0,0,18,0,1,0,1,0,0,Chelsea FC
28,A. Broja,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,Fulham FC
29,M. Mudryk,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,Chelsea FC
30,L. Colwill,0,0,0,1,0,0,0,0,5,0,0,0,1,1,,
31,N. Madueke,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Chelsea FC
