,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,N. Jackson,0,0,0,1,0,4,2,0,21,0,0,2,1,2,1,Chelsea FC
1,E. Fernández,0,0,0,1,0,1,0,1,94,7,1,0,1,2,1,Chelsea FC
2,L. Colwill,0,0,0,0,0,1,0,1,68,0,2,0,0,0,,
3,A. Disasi,1,0,0,0,0,2,1,0,97,0,1,0,0,0,1,Chelsea FC
4,C. Gallagher,0,0,0,0,0,0,0,0,67,0,2,0,1,2,1,Chelsea FC
5,R. James,0,0,0,0,1,1,0,0,51,9,0,0,0,0,,
6,Robert Sánchez,0,0,0,0,0,0,0,0,30,0,0,0,0,0,,
7,Thiago Silva,0,0,0,0,0,0,0,0,118,0,1,0,0,1,1,Chelsea FC
8,R. Sterling,0,0,0,0,1,0,0,0,27,5,2,0,0,1,1,Chelsea FC
9,C. Chukwuemeka,0,0,0,1,0,0,0,0,42,0,1,0,1,1,1,Chelsea FC
10,B. Chilwell,0,1,0,0,2,1,1,0,49,3,1,1,1,3,1,Chelsea FC
11,M. Gusto,0,0,0,0,0,0,0,0,16,0,1,0,0,1,1,Chelsea FC
12,I. Maatsen,0,0,0,0,0,0,0,0,8,1,1,0,0,0,,
13,M. Mudryk,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,Chelsea FC
14,L. Ugochukwu,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
15,A. Robertson,0,0,0,0,1,0,0,0,48,4,2,0,1,0,0,Liverpool FC
16,L. Díaz,1,0,0,0,2,4,1,1,20,0,1,2,0,0,0,Liverpool FC
17,A. Mac Allister,0,0,0,1,0,0,0,0,52,0,3,0,2,2,0,Liverpool FC
18,Mohamed Salah,0,1,0,0,0,3,0,1,22,1,1,1,0,0,0,Liverpool FC
19,C. Gakpo,0,0,0,0,0,0,0,0,13,1,3,0,3,0,0,Liverpool FC
20,Diogo Jota,0,0,0,1,0,2,0,0,18,0,1,0,1,0,0,Liverpool FC
21,T. Alexander-Arnold,0,0,0,1,0,0,0,0,38,3,2,0,0,1,0,Liverpool FC
22,D. Szoboszlai,0,0,0,0,0,1,0,1,39,3,1,1,3,1,0,Liverpool FC
23,I. Konaté,0,0,0,0,0,0,0,0,38,0,3,0,2,1,0,Liverpool FC
24,Alisson Becker,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,Liverpool FC
25,V. van Dijk,0,0,0,0,0,1,0,0,33,0,1,0,0,0,0,Liverpool FC
26,C. Jones,0,0,0,0,0,0,0,0,18,0,1,1,1,0,0,Liverpool FC
27,D. Núñez,0,0,0,0,1,2,0,2,6,0,0,0,0,0,0,Liverpool FC
28,B. Doak,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,
29,H. Elliott,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,Liverpool FC
