,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,N. Jackson,0,1,0,0,0,1,0,0,9,1,0,1,1,1,1,Chelsea FC
1,E. Fernández,2,0,0,1,1,3,3,0,38,0,2,0,1,2,1,Chelsea FC
2,A. Disasi,0,0,0,0,0,0,0,0,33,0,3,0,3,0,1,Chelsea FC
3,Thiago Silva,0,0,0,0,0,0,0,0,33,0,2,0,0,1,1,Chelsea FC
4,M. Caicedo,0,0,0,0,0,1,0,0,32,0,1,0,3,2,1,Chelsea FC
5,R. Sterling,0,0,0,0,3,0,0,0,19,2,0,1,1,2,1,Chelsea FC
6,C. Gallagher,0,0,1,2,0,0,0,0,19,5,2,0,4,1,1,Chelsea FC
7,M. Mudryk,0,0,0,0,1,1,0,0,12,2,1,0,1,2,1,Chelsea FC
8,B. Badiashile,0,1,0,1,0,0,0,0,35,0,1,0,1,1,1,Chelsea FC
9,Robert Sánchez,0,0,0,1,0,0,0,0,36,0,0,0,0,0,,
10,L. Colwill,1,0,0,0,0,1,1,0,21,1,1,0,1,0,,
11,C. Palmer,0,0,0,0,0,1,1,0,12,0,0,0,0,0,1,Chelsea FC
12,I. Maatsen,0,0,0,0,0,0,0,0,6,1,0,0,0,0,,
13,A. Broja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Fulham FC
14,A. Lallana,0,1,0,0,0,1,0,0,28,0,1,0,1,1,0,Brighton & Hove Albion FC
15,B. Gilmour,0,0,0,0,0,1,0,0,95,3,1,0,2,2,,
16,C. Baleba,0,0,0,0,0,2,1,1,34,0,4,0,1,3,0,Brighton & Hove Albion FC
17,J. van Hecke,0,0,0,0,0,0,0,0,93,0,2,0,0,1,0,Brighton & Hove Albion FC
18,J. Steele,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,
19,J. Hinshelwood,0,0,0,1,0,0,0,0,26,0,1,0,2,1,,
20,Igor Julio,0,0,0,1,0,0,0,0,86,0,3,0,2,0,0,Brighton & Hove Albion FC
21,J. Veltman,0,0,0,0,1,0,0,0,67,1,2,0,0,0,0,Brighton & Hove Albion FC
22,F. Buonanotte,1,0,0,0,0,1,1,0,23,0,1,0,0,2,0,Brighton & Hove Albion FC
23,E. Ferguson,0,0,0,0,0,2,1,0,13,0,1,0,0,3,0,Brighton & Hove Albion FC
24,S. Adingra,0,0,0,0,1,2,0,0,42,8,0,2,1,0,0,Brighton & Hove Albion FC
25,K. Mitoma,0,0,0,0,2,1,1,0,17,4,1,0,0,1,,
26,João Pedro,1,0,0,1,1,3,2,1,16,1,1,0,1,2,0,Brighton & Hove Albion FC
27,J. Milner,0,1,0,1,1,1,0,1,37,5,1,1,1,0,,
28,P. Groß,0,0,0,1,2,4,3,1,35,5,1,0,1,0,0,Brighton & Hove Albion FC
29,B. Baker-Boaitey,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,
