,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,E. Ferguson,0,0,0,0,0,2,1,0,11,0,2,0,2,1,1,Brighton & Hove Albion FC
1,C. Baleba,0,0,0,0,0,0,0,0,81,0,1,0,0,0,1,Brighton & Hove Albion FC
2,Mahmoud Dahoud,0,0,0,0,0,2,0,0,33,0,0,0,0,0,,
3,J. van Hecke,0,0,0,0,0,1,0,0,117,1,3,0,1,4,1,Brighton & Hove Albion FC
4,L. Dunk,0,0,0,0,0,0,0,0,141,0,2,0,0,0,1,Brighton & Hove Albion FC
5,J. Milner,0,0,0,0,0,1,1,0,42,5,1,0,0,0,,
6,B. Verbruggen,0,0,0,0,0,0,0,0,26,0,0,0,0,1,1,Brighton & Hove Albion FC
7,João Pedro,0,0,0,0,1,4,2,1,32,1,1,0,0,1,1,Brighton & Hove Albion FC
8,P. Groß,0,1,0,0,2,4,2,1,79,16,1,0,0,0,1,Brighton & Hove Albion FC
9,A. Lallana,0,0,0,0,1,1,0,0,33,0,0,0,0,0,1,Brighton & Hove Albion FC
10,S. Adingra,1,0,0,0,1,3,2,1,32,4,1,2,0,0,1,Brighton & Hove Albion FC
11,B. Gilmour,0,0,0,0,0,2,0,1,49,1,1,0,1,0,,
12,K. Mitoma,0,0,0,0,3,5,1,2,38,3,0,0,1,0,,
13,Igor Julio,0,0,0,0,0,0,0,0,49,0,0,0,0,0,1,Brighton & Hove Albion FC
14,J. Hinshelwood,0,0,0,0,1,4,2,1,11,0,0,0,0,0,,
15,F. Buonanotte,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,Brighton & Hove Albion FC
16,Z. Amdouni,0,0,0,0,0,1,1,0,30,1,0,0,0,0,0,Burnley FC
17,D. O'Shea,0,0,0,1,0,0,0,0,32,0,2,0,1,0,0,Burnley FC
18,J. Beyer,0,0,0,0,0,0,0,0,30,0,2,0,0,0,,
19,J. Rodríguez,0,1,0,0,0,2,1,1,24,0,1,0,2,0,0,Burnley FC
20,J. Guðmunds­son,0,0,0,0,0,1,0,0,20,3,2,0,0,0,0,Burnley FC
21,J. Brownhill,0,0,0,0,0,0,0,0,31,0,4,0,1,2,0,Burnley FC
22,W. Odobert,1,0,0,1,1,2,1,1,13,0,1,0,1,0,0,Burnley FC
23,Vitinho,0,0,0,0,0,0,0,0,26,1,6,0,1,2,0,Burnley FC
24,S. Berge,0,0,0,0,0,0,0,0,23,0,6,0,1,0,0,Burnley FC
25,C. Taylor,0,0,0,1,0,0,0,0,19,2,2,0,0,0,0,Burnley FC
26,J. Trafford,0,0,0,0,0,0,0,0,48,0,0,0,0,0,,
27,A. Ramsey,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
28,M. Trésor,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,Burnley FC
29,N. Redmond,0,0,0,1,0,0,0,0,3,0,0,1,1,0,,
30,H. Ekdal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burnley FC
31,C. Roberts,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,
