,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Mahmoud Dahoud,0,0,0,0,1,0,0,0,55,1,2,0,0,0,,
1,L. Dunk,0,0,0,0,0,1,0,0,169,0,3,0,1,1,1,Brighton & Hove Albion FC
2,J. Steele,0,0,0,0,0,0,0,0,41,0,0,0,0,0,,
3,A. Webster,0,0,0,0,1,1,1,0,114,0,0,0,0,0,,
4,Igor Julio,0,0,0,0,0,1,0,0,117,0,2,0,2,0,1,Brighton & Hove Albion FC
5,P. Groß,0,1,0,0,1,1,0,1,92,6,4,0,3,2,1,Brighton & Hove Albion FC
6,C. Baleba,0,0,0,0,0,4,1,0,54,0,3,0,1,0,1,Brighton & Hove Albion FC
7,S. Adingra,0,0,0,0,1,2,1,0,26,0,1,0,0,0,1,Brighton & Hove Albion FC
8,E. Ferguson,1,0,0,0,0,2,2,0,12,0,2,0,2,0,1,Brighton & Hove Albion FC
9,K. Mitoma,0,0,0,0,1,1,0,0,47,6,1,0,0,0,,
10,A. Lallana,0,0,0,0,1,0,0,0,35,2,0,0,0,2,1,Brighton & Hove Albion FC
11,Ansu Fati,0,0,0,0,1,1,1,0,13,0,0,0,0,0,1,Brighton & Hove Albion FC
12,J. Veltman,0,0,0,0,0,1,1,0,14,0,2,0,1,2,1,Brighton & Hove Albion FC
13,F. Buonanotte,0,0,0,0,0,1,0,0,9,0,0,0,0,1,1,Brighton & Hove Albion FC
14,B. Gilmour,0,0,0,0,0,1,0,1,21,0,1,0,2,0,,
15,João Pedro,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,Brighton & Hove Albion FC
16,A. Iwobi,0,0,0,0,0,1,1,0,23,0,1,0,0,0,0,Fulham FC
17,B. Leno,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,Fulham FC
18,R. Jiménez,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,Fulham FC
19,T. Castagne,0,0,0,0,0,0,0,0,43,0,1,0,0,0,0,Fulham FC
20,João Palhinha,1,0,0,0,0,1,1,0,30,0,10,0,1,4,0,Fulham FC
21,C. Bassey,0,0,0,0,0,0,0,0,47,0,6,0,0,0,0,Fulham FC
22,Willian,0,0,0,0,0,1,1,0,23,3,0,0,0,1,0,Fulham FC
23,A. Robinson,0,0,0,1,1,1,0,0,36,2,3,0,2,1,0,Fulham FC
24,H. Reed,0,0,0,0,1,1,0,0,17,2,2,0,0,0,0,Fulham FC
25,T. Ream,0,0,0,0,0,0,0,0,28,0,0,0,1,0,,
26,B. De Cordova-Reid,0,0,0,0,0,1,0,0,12,1,1,0,0,2,0,Fulham FC
27,H. Wilson,0,1,0,1,0,0,0,0,8,1,1,0,1,0,0,Fulham FC
28,Andreas Pereira,0,0,0,0,0,3,1,1,12,2,0,0,0,0,0,Fulham FC
29,Rodrigo Muniz,0,0,0,1,1,1,1,0,4,0,0,1,2,1,0,Fulham FC
30,T. Cairney,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,Fulham FC
31,S. Lukić,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,Fulham FC
