,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. McAtee,0,1,0,0,3,3,1,1,43,5,2,0,0,0,1,Sheffield United FC
1,J. Bogle,0,0,0,0,2,2,1,0,43,2,1,0,0,0,1,Sheffield United FC
2,B. Brereton,0,0,0,0,2,4,3,1,28,1,2,1,0,0,1,Sheffield United FC
3,A. Trusty,0,0,0,0,0,1,1,0,48,0,1,0,0,2,1,Sheffield United FC
4,I. Grbić,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,Sheffield United FC
5,B. Osborn,0,0,0,1,2,0,0,0,46,6,1,0,1,2,1,Sheffield United FC
6,O. Arblaster,0,0,0,0,0,0,0,0,52,0,2,0,2,1,1,Sheffield United FC
7,A. Ahmedhodžić,0,0,0,0,0,0,0,0,57,0,1,0,0,0,1,Sheffield United FC
8,O. McBurnie,0,0,0,0,1,4,2,0,16,0,1,0,2,2,1,Sheffield United FC
9,Vinicius Souza,0,0,0,0,0,2,1,1,25,1,4,0,1,0,1,Sheffield United FC
10,G. Hamer,1,0,0,0,0,2,2,0,34,6,1,0,2,1,1,Sheffield United FC
11,C. Archer,0,0,0,0,1,0,0,0,4,0,0,1,0,0,1,Sheffield United FC
12,O. Norwood,0,0,0,0,0,0,0,0,16,2,0,0,0,0,1,Sheffield United FC
13,A. Brooks,0,0,0,0,0,0,0,0,14,0,2,0,2,1,1,Sheffield United FC
14,W. Odobert,0,0,0,0,0,1,0,1,21,1,0,0,0,1,0,Burnley FC
15,A. Murić,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,Burnley FC
16,D. O'Shea,0,0,0,0,0,0,0,0,69,0,2,0,0,0,0,Burnley FC
17,C. Taylor,0,0,0,0,0,0,0,0,34,6,2,0,0,0,0,Burnley FC
18,J. Cullen,0,1,0,0,0,0,0,0,62,1,4,0,1,4,0,Burnley FC
19,M. Esteve,0,0,0,0,0,0,0,0,53,0,2,0,1,2,0,Burnley FC
20,L. Assignon,1,1,0,0,0,2,2,0,28,2,1,0,1,0,0,Burnley FC
21,L. Foster,1,0,0,0,1,4,3,0,21,0,1,0,3,0,0,Burnley FC
22,Vitinho,0,1,0,0,0,3,1,1,15,0,2,1,2,1,0,Burnley FC
23,J. Bruun Larsen,1,0,0,0,1,2,1,0,22,2,0,0,0,0,0,Burnley FC
24,S. Berge,0,0,0,0,0,0,0,0,70,0,4,0,0,0,0,Burnley FC
25,J. Brownhill,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,Burnley FC
26,J. Guðmunds­son,1,0,0,0,0,3,2,0,13,0,0,0,1,1,0,Burnley FC
27,Z. Amdouni,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,Burnley FC
28,D. Fofana,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Burnley FC
