,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Díaz,0,0,0,0,1,1,0,0,25,1,1,1,2,4,1,Liverpool FC
1,J. Matip,0,0,0,0,0,0,0,0,66,0,1,0,0,0,,
2,A. Robertson,0,0,0,0,0,0,0,0,69,8,0,0,3,0,1,Liverpool FC
3,Alisson Becker,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,Liverpool FC
4,V. van Dijk,0,1,0,0,0,3,0,1,84,0,2,0,0,0,1,Liverpool FC
5,D. Szoboszlai,0,0,0,0,0,3,0,2,87,3,2,0,1,2,1,Liverpool FC
6,J. Gomez,0,0,0,0,2,0,0,0,61,2,3,0,0,1,1,Liverpool FC
7,D. Núñez,1,0,0,0,1,3,2,0,18,1,0,0,1,0,1,Liverpool FC
8,Mohamed Salah,1,0,0,0,0,5,2,1,38,5,1,0,0,3,1,Liverpool FC
9,A. Mac Allister,0,1,0,0,0,1,0,0,90,0,2,0,2,0,1,Liverpool FC
10,C. Jones,0,0,0,0,1,2,1,1,51,0,4,1,0,1,1,Liverpool FC
11,R. Gravenberch,0,0,0,0,0,0,0,0,9,0,1,0,1,0,1,Liverpool FC
12,Diogo Jota,1,0,0,0,0,2,1,1,6,0,0,0,1,0,1,Liverpool FC
13,C. Gakpo,0,0,0,0,2,2,1,1,8,0,0,0,0,2,1,Liverpool FC
14,W. Endo,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,Liverpool FC
15,J. Ward-Prowse,0,0,0,0,1,0,0,0,37,6,3,0,1,1,0,West Ham United FC
16,K. Zouma,0,0,0,1,0,0,0,0,31,0,2,0,1,0,0,West Ham United FC
17,V. Coufal,0,1,0,0,1,0,0,0,29,5,2,0,1,2,0,West Ham United FC
18,M. Antonio,0,0,0,0,0,1,0,0,8,1,2,1,1,0,0,West Ham United FC
19,T. Souček,0,0,0,0,2,3,1,1,28,1,2,0,2,1,0,West Ham United FC
20,N. Aguerd,0,0,0,0,0,1,0,1,37,0,0,0,2,1,0,West Ham United FC
21,E. Álvarez,0,0,0,1,0,0,0,0,36,1,5,0,3,0,0,West Ham United FC
22,Emerson,0,0,0,0,0,1,0,0,41,1,2,0,1,1,0,West Ham United FC
23,Lucas Paquetá,0,0,0,0,0,0,0,0,49,1,2,0,1,4,0,West Ham United FC
24,A. Areola,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,West Ham United FC
25,J. Bowen,1,0,0,0,0,3,2,1,17,1,3,0,0,0,0,West Ham United FC
26,Pablo Fornals,0,0,0,0,0,2,1,0,9,0,0,0,0,0,,
27,M. Kudus,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,West Ham United FC
28,D. Ings,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,West Ham United FC
