,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Young,0,0,0,1,0,0,0,0,18,3,1,0,1,0,1,Everton FC
1,D. McNeil,0,0,0,0,0,2,0,2,11,0,1,1,0,0,1,Everton FC
2,J. Tarkowski,0,0,0,0,0,0,0,0,26,0,1,0,2,0,1,Everton FC
3,J. Branthwaite,0,0,0,0,0,0,0,0,29,0,1,0,0,2,1,Everton FC
4,J. Pickford,0,0,0,0,0,0,0,0,42,0,0,0,0,1,1,Everton FC
5,Beto,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,Everton FC
6,A. Onana,0,0,0,0,0,0,0,0,26,0,2,0,1,1,,Manchester United FC
7,V. Mykolenko,0,0,0,0,1,1,0,1,21,0,5,0,4,0,1,Everton FC
8,A. Doucouré,0,0,0,0,0,0,0,0,17,0,4,0,2,0,1,Everton FC
9,I. Gueye,0,0,0,0,0,2,1,0,18,1,2,0,1,2,1,Everton FC
10,A. Danjuma,0,0,0,0,0,2,0,1,8,0,1,0,0,0,,
11,D. Calvert-Lewin,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,Everton FC
12,J. Garner,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,Everton FC
13,N. Patterson,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,Everton FC
14,Youssef Chermiti,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Everton FC
15,E. Nketiah,0,0,0,0,1,1,0,1,7,0,0,2,1,0,0,Arsenal FC
16,David Raya,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,Arsenal FC
17,B. White,0,0,0,0,0,1,1,0,92,2,1,0,0,2,0,Arsenal FC
18,W. Saliba,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,Arsenal FC
19,O. Zinchenko,0,0,0,0,3,3,0,3,81,3,2,0,0,0,0,Arsenal FC
20,Gabriel Magalhães,0,0,0,1,0,0,0,0,99,0,0,0,1,0,0,Arsenal FC
21,Gabriel Martinelli,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,Arsenal FC
22,D. Rice,0,0,0,0,0,1,0,1,91,0,0,0,1,1,0,Arsenal FC
23,B. Saka,0,1,0,0,2,0,0,0,41,5,1,0,3,4,0,Arsenal FC
24,M. Ødegaard,0,0,0,0,1,2,2,0,48,2,0,0,0,0,0,Arsenal FC
25,Fábio Vieira,0,0,0,0,1,4,0,1,26,4,1,0,1,2,0,Arsenal FC
26,L. Trossard,1,0,0,0,0,1,1,0,26,1,2,2,0,1,0,Arsenal FC
27,Gabriel Jesus,0,0,0,0,2,0,0,0,4,1,1,0,2,1,0,Arsenal FC
28,K. Havertz,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,Arsenal FC
29,T. Tomiyasu,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,Arsenal FC
