,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Kovačić,0,0,0,0,0,2,0,2,97,0,1,0,3,2,1,Manchester City FC
1,Ederson,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1,Manchester City FC
2,E. Haaland,0,0,0,0,1,4,2,0,11,0,0,0,2,0,1,Manchester City FC
3,Rodri,0,0,0,0,0,0,0,0,135,0,3,0,2,1,1,Manchester City FC
4,Rúben Dias,0,0,0,0,0,0,0,0,85,0,1,0,0,1,1,Manchester City FC
5,M. Akanji,0,0,0,0,0,1,0,0,60,0,1,0,0,0,1,Manchester City FC
6,K. Walker,0,0,0,0,0,0,0,0,67,1,1,1,1,1,,
7,J. Gvardiol,0,0,0,0,0,0,0,0,57,0,1,0,0,0,1,Manchester City FC
8,P. Foden,0,1,0,0,1,3,1,2,54,1,0,0,1,4,1,Manchester City FC
9,J. Grealish,0,0,0,0,1,3,0,3,44,2,2,0,1,1,1,Manchester City FC
10,J. Álvarez,1,0,0,1,0,1,1,0,27,3,1,0,3,1,1,Manchester City FC
11,F. Schär,0,0,0,0,0,0,0,0,66,0,2,0,0,1,0,Newcastle United FC
12,S. Botman,0,0,0,0,0,0,0,0,60,0,1,0,1,1,,
13,K. Trippier,0,0,0,0,0,0,0,0,65,2,0,1,1,0,,
14,M. Almirón,0,0,0,0,0,2,0,2,28,0,0,1,0,0,0,Newcastle United FC
15,A. Gordon,0,0,0,1,0,2,0,1,15,1,0,0,1,2,0,Newcastle United FC
16,N. Pope,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,
17,D. Burn,0,0,0,0,0,0,0,0,47,0,2,1,0,1,0,Newcastle United FC
18,S. Tonali,0,0,0,1,0,0,0,0,37,0,1,0,2,1,,
19,Bruno Guimarães,0,0,0,1,0,1,0,0,66,0,0,0,3,4,0,Newcastle United FC
20,Joelinton,0,0,0,1,0,1,0,1,20,0,0,0,2,1,,
21,A. Isak,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,Newcastle United FC
22,H. Barnes,0,0,0,1,0,1,1,0,13,0,0,0,1,1,0,Newcastle United FC
23,S. Longstaff,0,0,0,0,0,0,0,0,14,0,3,0,0,1,0,Newcastle United FC
24,C. Wilson,0,0,0,0,0,0,0,0,4,1,0,1,0,0,,
25,E. Anderson,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,Newcastle United FC
26,T. Livramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Newcastle United FC
