,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Dango Ouattara,0,0,0,0,0,1,0,0,25,1,1,0,1,2,1,AFC Bournemouth
1,A. Smith,0,0,0,0,0,0,0,0,20,2,3,0,1,0,1,AFC Bournemouth
2,J. Kluivert,1,0,0,0,0,5,2,3,21,2,0,0,3,0,1,AFC Bournemouth
3,D. Solanke,1,0,0,0,2,4,1,2,23,0,2,0,0,2,1,AFC Bournemouth
4,I. Zabarnyi,0,0,0,0,0,0,0,0,43,0,3,0,0,2,1,AFC Bournemouth
5,R. Christie,0,0,0,1,0,2,1,0,39,3,3,1,1,2,1,AFC Bournemouth
6,M. Kerkez,0,0,0,0,1,4,1,0,27,4,1,0,0,2,1,AFC Bournemouth
7,Neto,0,0,0,1,0,0,0,0,35,0,0,0,0,0,1,AFC Bournemouth
8,L. Cook,0,0,0,1,1,0,0,0,49,6,2,0,2,0,1,AFC Bournemouth
9,L. Sinisterra,0,0,0,0,0,1,0,0,12,0,0,0,0,0,1,AFC Bournemouth
10,M. Senesi,0,2,0,1,0,0,0,0,45,1,3,0,3,0,1,AFC Bournemouth
11,L. Kelly,0,0,0,0,1,0,0,0,23,5,0,0,0,2,1,AFC Bournemouth
12,M. Aarons,0,0,0,0,0,1,0,0,12,0,0,0,0,1,1,AFC Bournemouth
13,R. Faivre,0,0,0,0,0,1,0,0,6,1,0,0,1,1,1,AFC Bournemouth
14,E. Ünal,0,0,0,0,2,1,0,1,2,0,0,0,1,0,1,AFC Bournemouth
15,Bruno Fernandes,2,0,0,0,0,3,2,0,76,4,2,0,0,3,0,Manchester United FC
16,A. Onana,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,Manchester United FC
17,M. Rashford,0,0,0,0,1,1,0,0,33,1,0,0,2,1,0,Manchester United FC
18,R. Højlund,0,0,0,0,0,0,0,0,27,0,0,0,1,1,0,Manchester United FC
19,K. Mainoo,0,0,0,0,0,1,0,1,38,0,1,0,0,1,0,Manchester United FC
20,H. Maguire,0,0,0,0,0,1,0,0,80,0,2,0,0,1,0,Manchester United FC
21,A. Wan-Bissaka,0,0,0,0,1,0,0,0,40,2,0,0,3,1,0,Manchester United FC
22,Casemiro,0,0,0,0,0,0,0,0,72,1,4,1,0,0,0,Manchester United FC
23,W. Kambwala,0,0,0,0,0,0,0,0,37,0,0,0,2,1,0,Manchester United FC
24,Diogo Dalot,0,0,0,0,0,0,0,0,38,2,4,1,4,0,0,Manchester United FC
25,A. Garnacho,0,0,0,0,0,1,0,1,20,0,0,0,0,1,0,Manchester United FC
26,A. Diallo,0,0,0,0,0,1,0,0,18,0,0,0,2,1,0,Manchester United FC
27,M. Mount,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Manchester United FC
