,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Foster,0,0,0,0,2,2,0,1,20,0,2,0,1,0,1,Burnley FC
1,J. Beyer,0,0,0,0,0,0,0,0,35,0,4,0,1,0,,
2,A. Al Dakhil,0,0,0,0,0,0,0,0,36,0,2,0,1,1,,
3,C. Roberts,0,0,0,0,0,0,0,0,38,0,2,0,1,0,,
4,D. O'Shea,0,0,0,0,0,0,0,0,56,0,0,0,0,1,1,Burnley FC
5,Z. Amdouni,0,0,0,0,0,1,1,0,11,0,1,0,0,2,1,Burnley FC
6,Vitinho,0,0,0,0,0,0,0,0,22,0,0,0,1,1,1,Burnley FC
7,James Harrington Trafford,0,0,0,0,0,0,0,0,44,0,0,0,0,0,,
8,L. Koleosho,0,0,0,0,0,1,0,0,13,0,0,0,1,0,,
9,J. Cullen,0,0,0,0,0,0,0,0,41,2,1,0,0,2,1,Burnley FC
10,S. Berge,0,0,0,0,1,0,0,0,28,0,0,0,2,0,1,Burnley FC
11,J. Bruun Larsen,0,0,0,0,1,1,0,0,5,0,0,0,2,0,1,Burnley FC
12,A. Zaroury,0,0,1,0,0,1,0,1,8,4,0,0,1,1,,
13,B. Manuel,0,0,0,0,2,0,0,0,4,1,0,0,0,0,1,Burnley FC
14,J. Brownhill,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Burnley FC
15,N. Redmond,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
16,N. Aké,0,0,0,0,0,1,0,1,68,0,3,0,0,1,0,Manchester City FC
17,R. Lewis,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,Manchester City FC
18,Rodri,1,1,0,0,1,4,3,1,110,0,5,1,2,0,0,Manchester City FC
19,M. Akanji,0,0,0,0,0,0,0,0,101,1,3,0,0,0,0,Manchester City FC
20,P. Foden,0,0,0,0,1,3,1,1,45,3,0,0,0,1,0,Manchester City FC
21,K. Walker,0,0,0,0,0,0,0,0,64,0,0,0,1,2,,
22,Ederson,0,0,0,0,0,0,0,0,70,0,0,0,0,1,0,Manchester City FC
23,K. De Bruyne,0,0,0,0,0,1,0,0,6,3,0,0,1,0,0,Manchester City FC
24,Bernardo Silva,0,0,0,0,1,0,0,0,67,3,1,0,0,0,0,Manchester City FC
25,E. Haaland,2,0,0,0,2,4,2,1,11,0,0,0,1,2,0,Manchester City FC
26,J. Álvarez,0,1,0,0,0,3,1,1,38,5,1,0,1,1,0,Manchester City FC
27,M. Kovačić,0,0,0,0,0,0,0,0,64,0,2,0,1,2,0,Manchester City FC
28,Aymeric Laporte,0,0,0,0,0,1,1,0,11,0,0,0,0,0,,
29,J. Gvardiol,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,Manchester City FC
30,C. Palmer,0,0,0,0,0,0,0,0,5,0,0,0,1,0,,Chelsea FC
31,J. McAtee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sheffield United FC
