,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Vinicius Souza,0,0,0,0,0,0,0,0,40,0,1,0,3,1,1,Sheffield United FC
1,J. Bogle,0,0,0,1,0,0,0,0,36,1,1,0,0,1,1,Sheffield United FC
2,G. Hamer,0,1,0,0,0,1,0,0,42,5,2,0,1,0,1,Sheffield United FC
3,W. Osula,0,0,0,1,0,1,0,0,6,0,0,0,0,0,1,Sheffield United FC
4,A. Ahmedhodžić,0,0,0,0,0,0,0,0,40,0,4,0,4,1,1,Sheffield United FC
5,A. Brooks,0,0,0,0,0,0,0,0,16,1,0,0,0,2,1,Sheffield United FC
6,C. Archer,0,0,0,0,0,2,1,0,16,2,1,1,0,3,1,Sheffield United FC
7,A. Trusty,0,0,0,1,1,1,0,1,28,0,1,0,4,0,1,Sheffield United FC
8,J. Robinson,0,0,0,1,0,0,0,0,38,0,0,0,1,1,1,Sheffield United FC
9,J. McAtee,1,0,0,0,1,1,1,0,21,1,1,0,1,2,1,Sheffield United FC
10,W. Foderingham,0,0,0,1,0,0,0,0,30,0,0,0,0,1,,
11,A. Ben Slimane,0,0,0,0,1,3,2,0,14,0,1,0,0,1,1,Sheffield United FC
12,M. Lowe,0,0,0,0,0,0,0,0,6,2,2,0,0,0,,
13,S. Peck,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
14,N. Maupay,0,0,0,0,2,1,0,1,29,0,1,0,3,4,0,Brentford FC
15,E. Pinnock,0,0,0,0,0,1,0,0,72,0,3,0,0,1,0,Brentford FC
16,S. Baptiste,0,0,0,0,0,0,0,0,36,0,1,0,0,0,,
17,V. Janelt,0,0,0,0,1,0,0,0,58,2,4,0,2,0,0,Brentford FC
18,B. Mee,0,0,0,0,0,1,0,1,64,2,2,0,0,0,,
19,F. Onyeka,0,0,0,1,0,2,1,0,15,1,2,0,2,1,0,Brentford FC
20,Y. Wissa,0,0,0,0,0,2,2,0,12,0,0,0,1,1,0,Brentford FC
21,M. Flekken,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,Brentford FC
22,S. Ghoddos,0,0,0,0,0,0,0,0,49,5,4,0,3,1,0,Brentford FC
23,K. Lewis-Potter,0,0,0,0,0,0,0,0,12,7,0,0,1,2,0,Brentford FC
24,C. Nørgaard,0,0,0,0,0,2,0,1,56,3,3,0,1,2,0,Brentford FC
25,Y. Yarmoliuk,0,0,0,0,0,1,1,0,17,1,2,0,0,1,0,Brentford FC
26,M. Damsgaard,0,0,0,0,0,0,0,0,19,1,0,1,0,0,0,Brentford FC
27,M. Olakigbe,0,0,0,0,1,0,0,0,5,2,1,0,0,0,,
