,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,D. Szoboszlai,0,2,0,0,2,1,1,0,81,10,0,0,0,1,1,Liverpool FC
1,I. Konaté,0,0,0,0,0,0,0,0,127,0,0,0,1,1,1,Liverpool FC
2,Mohamed Salah,1,0,0,0,1,3,1,0,54,1,0,0,0,2,1,Liverpool FC
3,A. Mac Allister,0,0,0,1,0,1,0,0,85,0,2,0,2,4,1,Liverpool FC
4,V. van Dijk,0,0,0,0,0,0,0,0,112,0,1,0,0,0,1,Liverpool FC
5,Alisson Becker,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,Liverpool FC
6,T. Alexander-Arnold,0,0,0,1,1,3,0,2,72,5,2,0,1,1,1,Liverpool FC
7,K. Tsimikas,0,0,0,0,2,0,0,0,64,8,4,0,1,0,,
8,D. Núñez,1,0,0,0,1,5,3,0,17,1,1,0,2,0,1,Liverpool FC
9,Diogo Jota,1,0,0,0,0,3,2,1,21,0,0,0,0,1,1,Liverpool FC
10,R. Gravenberch,0,0,0,0,0,1,1,0,21,0,1,0,1,0,1,Liverpool FC
11,C. Gakpo,0,0,0,0,0,1,0,0,17,0,0,1,1,3,1,Liverpool FC
12,H. Elliott,0,0,0,0,1,3,0,1,15,0,1,0,0,0,1,Liverpool FC
13,W. Endo,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Liverpool FC
14,J. Gomez,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Liverpool FC
15,S. Aurier,0,0,0,0,0,0,0,0,37,2,1,0,1,1,,
16,M. Gibbs-White,0,0,0,0,0,0,0,0,21,3,0,0,1,2,0,Nottingham Forest FC
17,O. Mangala,0,0,0,1,0,0,0,0,18,0,1,0,2,3,,
18,N. Domínguez,0,0,0,1,0,1,0,1,23,0,3,0,2,2,0,Nottingham Forest FC
19,I. Sangaré,0,0,0,1,0,2,0,2,26,0,4,0,2,0,0,Nottingham Forest FC
20,M. Turner,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,Nottingham Forest FC
21,W. Boly,0,0,0,0,0,0,0,0,25,0,3,0,0,0,,
22,O. Aina,0,0,0,0,0,0,0,0,14,0,1,1,0,1,0,Nottingham Forest FC
23,Murillo,0,0,0,0,0,1,0,0,12,0,3,0,2,0,0,Nottingham Forest FC
24,M. Niakhaté,0,0,0,0,0,0,0,0,31,1,1,0,0,0,0,Nottingham Forest FC
25,A. Elanga,0,0,0,0,1,3,1,0,11,1,1,2,0,0,0,Nottingham Forest FC
26,T. Awoniyi,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,
27,R. Yates,0,0,0,0,2,0,0,0,9,1,1,0,1,0,0,Nottingham Forest FC
28,H. Toffolo,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,Nottingham Forest FC
29,Andrey Santos,0,0,0,0,0,2,0,1,6,0,0,0,0,0,,
30,N. Williams,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,Nottingham Forest FC
