,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,N. Jackson,1,0,0,0,2,5,3,2,22,0,1,0,1,2,1,Chelsea FC
1,E. Fernández,0,0,0,1,1,4,0,0,64,5,0,0,3,1,1,Chelsea FC
2,A. Disasi,0,0,0,0,0,1,1,0,95,1,1,0,0,1,1,Chelsea FC
3,C. Gallagher,0,0,0,0,0,1,1,0,63,0,3,0,3,1,1,Chelsea FC
4,Robert Sánchez,0,0,0,0,0,0,0,0,39,0,0,0,0,0,,
5,L. Colwill,0,0,0,0,1,1,0,1,68,0,1,0,0,1,,
6,Thiago Silva,0,0,0,0,0,0,0,0,102,0,0,0,1,0,1,Chelsea FC
7,M. Gusto,0,2,0,0,1,1,0,0,68,4,1,0,2,1,1,Chelsea FC
8,M. Caicedo,0,0,0,0,0,0,0,0,62,0,2,0,2,2,1,Chelsea FC
9,R. Sterling,2,0,0,0,0,5,3,1,36,1,0,0,1,1,1,Chelsea FC
10,B. Chilwell,0,0,0,0,1,1,0,1,26,4,1,0,1,1,1,Chelsea FC
11,L. Ugochukwu,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,
12,I. Maatsen,0,0,0,1,0,0,0,0,1,1,0,0,1,0,,
13,M. Burstow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14,R. Giles,0,0,0,0,1,1,1,0,26,10,1,0,0,1,,
15,T. Lockyer,0,0,0,1,0,0,0,0,27,0,1,0,1,1,,
16,T. Kaminski,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,Luton Town FC
17,M. Nakamba,0,0,0,1,0,0,0,0,36,1,3,0,2,0,,
18,A. Bell,0,0,0,0,0,0,0,0,49,0,7,0,0,0,,
19,R. Barkley,0,0,0,0,0,2,0,0,29,0,0,0,0,3,0,Luton Town FC
20,I. Kaboré,0,0,0,0,0,1,0,1,13,3,0,0,1,1,0,Luton Town FC
21,T. Chong,0,0,0,0,0,1,0,0,20,0,4,0,1,4,0,Luton Town FC
22,R. Burke,0,0,0,0,1,0,0,0,25,0,1,0,0,0,0,Luton Town FC
23,C. Morris,0,0,0,0,1,3,0,2,16,1,0,0,0,2,0,Luton Town FC
24,E. Adebayo,0,0,0,0,0,0,0,0,15,0,0,0,5,1,,
25,J. Brown,0,0,0,1,0,2,0,1,4,0,0,0,1,1,,
26,A. Doughty,0,0,0,0,1,0,0,0,6,2,1,0,1,0,0,Luton Town FC
27,C. Ogbene,0,0,0,0,0,0,0,0,1,1,0,0,0,1,,
28,M. Andersen,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,
29,P. Mpanzu,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,Luton Town FC
