,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,K. Walker,0,0,0,0,2,2,0,1,62,0,0,0,2,0,,
1,Rodri,1,0,0,0,0,4,1,1,169,0,0,1,0,1,1,Manchester City FC
2,Ederson,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,Manchester City FC
3,N. Aké,0,0,0,0,1,3,0,1,110,0,0,0,0,2,1,Manchester City FC
4,M. Akanji,0,0,0,0,1,0,0,0,138,0,0,0,1,0,1,Manchester City FC
5,J. Gvardiol,0,0,0,0,0,0,0,0,87,2,1,0,1,0,1,Manchester City FC
6,M. Kovačić,0,0,0,1,0,0,0,0,99,0,3,0,1,0,1,Manchester City FC
7,Bernardo Silva,0,0,0,0,1,1,1,0,73,2,2,0,0,0,1,Manchester City FC
8,P. Foden,0,2,0,0,2,3,1,2,85,2,0,0,0,0,1,Manchester City FC
9,J. Grealish,0,0,0,0,3,0,0,0,28,3,0,0,0,2,1,Manchester City FC
10,J. Álvarez,1,0,0,0,0,4,1,0,41,4,0,0,0,1,1,Manchester City FC
11,O. Bobb,0,0,0,0,2,1,0,1,28,1,1,0,0,0,1,Manchester City FC
12,R. Lewis,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,Manchester City FC
13,Rúben Dias,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,Manchester City FC
14,A. Ben Slimane,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,Sheffield United FC
15,O. Norwood,0,0,0,0,1,0,0,0,28,3,0,0,2,0,0,Sheffield United FC
16,W. Foderingham,0,0,0,0,0,0,0,0,38,0,1,0,0,0,,
17,W. Osula,0,0,0,0,1,2,1,1,3,0,0,2,2,1,0,Sheffield United FC
18,Vinicius Souza,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,Sheffield United FC
19,J. Bogle,0,0,0,1,0,2,1,1,21,3,3,0,1,0,0,Sheffield United FC
20,L. Thomas,0,0,0,0,0,0,0,0,17,0,2,0,0,2,,
21,A. Brooks,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,Sheffield United FC
22,J. Robinson,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,Sheffield United FC
23,A. Trusty,0,0,0,0,0,0,0,0,24,0,2,0,0,1,0,Sheffield United FC
24,G. Baldock,0,0,0,0,0,0,0,0,32,1,2,0,1,0,,
25,C. Archer,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Sheffield United FC
26,R. Brewster,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,
27,B. Osborn,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Sheffield United FC
28,R. Norrington-Davies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
