,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,E. Fernández,0,1,0,0,0,1,0,0,68,0,3,0,1,0,1,Chelsea FC
1,T. Chalobah,0,0,0,0,0,0,0,0,42,0,1,0,0,1,1,Chelsea FC
2,N. Jackson,1,0,0,0,0,2,2,0,16,0,3,2,1,3,1,Chelsea FC
3,A. Disasi,0,0,0,0,0,0,0,0,43,0,4,0,0,0,1,Chelsea FC
4,R. Sterling,0,0,0,1,0,3,2,0,10,0,0,0,1,0,1,Chelsea FC
5,M. Caicedo,0,0,0,1,0,1,0,0,41,0,4,0,2,1,1,Chelsea FC
6,M. Gusto,0,0,0,0,0,0,0,0,40,5,4,0,1,1,1,Chelsea FC
7,C. Palmer,1,1,0,0,0,3,2,0,27,1,3,0,1,0,1,Chelsea FC
8,Đ. Petrović,0,0,0,1,0,0,0,0,39,0,0,0,0,0,1,Chelsea FC
9,Marc Cucurella,0,0,0,0,0,0,0,0,47,0,6,0,2,0,1,Chelsea FC
10,C. Gallagher,0,1,0,0,0,1,1,0,40,1,3,0,2,0,1,Chelsea FC
11,M. Mudryk,1,0,0,0,0,1,1,0,7,1,1,0,0,1,1,Chelsea FC
12,C. Casadei,0,0,0,0,0,0,0,0,10,0,1,0,1,0,1,Chelsea FC
13,C. Chukwuemeka,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Chelsea FC
14,D. Burn,0,0,0,0,0,1,0,0,43,0,2,0,0,1,0,Newcastle United FC
15,S. Longstaff,0,0,0,0,0,0,0,0,37,3,2,0,1,1,0,Newcastle United FC
16,F. Schär,0,0,0,0,0,1,0,0,71,0,1,0,1,0,0,Newcastle United FC
17,Bruno Guimarães,0,1,0,0,0,0,0,0,56,1,1,0,1,1,0,Newcastle United FC
18,J. Willock,0,0,0,0,0,1,0,0,29,0,3,1,0,0,0,Newcastle United FC
19,A. Gordon,0,0,0,0,1,1,0,1,16,1,0,0,0,1,0,Newcastle United FC
20,M. Almirón,0,0,0,0,1,1,1,0,24,2,1,1,0,0,0,Newcastle United FC
21,A. Isak,1,0,0,0,0,3,1,0,21,1,0,0,0,1,0,Newcastle United FC
22,T. Livramento,0,0,0,0,0,1,0,1,34,3,0,0,0,6,0,Newcastle United FC
23,M. Dúbravka,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,Newcastle United FC
24,S. Botman,0,0,0,0,0,1,0,1,75,0,1,0,1,0,,
25,J. Murphy,1,0,0,0,2,1,1,0,25,14,2,0,0,1,0,Newcastle United FC
26,E. Anderson,0,0,0,0,0,0,0,0,16,0,2,0,2,0,0,Newcastle United FC
27,E. Krafth,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,Newcastle United FC
28,L. Miley,0,1,0,0,0,0,0,0,20,0,0,0,0,0,,
29,J. White,0,0,0,1,0,0,0,0,6,0,1,0,1,0,,
