,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Gabriel Magalhães,0,0,0,1,1,2,1,0,62,0,2,0,2,3,1,Arsenal FC
1,L. Trossard,0,0,0,0,1,2,2,0,36,0,0,0,3,2,1,Arsenal FC
2,J. Kiwior,0,0,0,0,1,0,0,0,48,3,1,0,0,0,1,Arsenal FC
3,W. Saliba,0,0,0,0,1,0,0,0,63,1,2,0,0,0,1,Arsenal FC
4,K. Havertz,1,0,0,1,0,4,2,1,31,0,0,1,1,1,1,Arsenal FC
5,D. Rice,1,0,0,0,1,3,1,1,42,5,1,0,0,0,1,Arsenal FC
6,Jorginho,0,0,0,0,0,0,0,0,60,0,0,0,1,0,1,Arsenal FC
7,B. Saka,0,0,0,0,3,3,0,2,48,11,0,0,1,1,1,Arsenal FC
8,M. Ødegaard,0,0,0,0,1,3,0,1,53,3,1,0,1,0,1,Arsenal FC
9,A. Ramsdale,0,0,0,0,0,0,0,0,32,0,0,0,0,1,,
10,B. White,0,2,0,0,0,0,0,0,71,5,1,0,0,0,1,Arsenal FC
11,Gabriel Jesus,0,0,0,0,1,0,0,0,5,0,0,0,0,1,1,Arsenal FC
12,O. Zinchenko,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,Arsenal FC
13,R. Nelson,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,Arsenal FC
14,T. Partey,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,Arsenal FC
15,C. Nørgaard,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,Brentford FC
16,V. Janelt,0,0,0,0,0,1,0,0,22,2,4,1,1,0,0,Brentford FC
17,M. Jørgensen,0,0,0,1,0,1,0,1,21,0,2,0,1,0,0,Brentford FC
18,Y. Wissa,1,0,0,1,1,3,1,1,8,1,1,0,2,2,0,Brentford FC
19,N. Collins,0,0,0,1,1,1,1,0,24,0,1,0,0,0,0,Brentford FC
20,M. Roerslev,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,Brentford FC
21,M. Flekken,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,Brentford FC
22,F. Onyeka,0,0,0,1,0,0,0,0,10,0,0,0,1,4,0,Brentford FC
23,I. Toney,0,0,0,0,2,1,1,0,20,1,2,0,1,0,0,Brentford FC
24,K. Lewis-Potter,0,0,0,0,0,1,0,1,16,2,0,0,0,1,0,Brentford FC
25,K. Ajer,0,0,0,0,0,0,0,0,15,1,2,0,2,2,0,Brentford FC
26,M. Jensen,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,Brentford FC
27,N. Maupay,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,Brentford FC
28,Y. Yarmoliuk,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Brentford FC
29,M. Damsgaard,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Brentford FC
30,S. Ghoddos,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Brentford FC
