,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,D. O'Shea,0,0,0,0,0,0,0,0,107,0,1,0,0,0,1,Burnley FC
1,L. Koleosho,0,0,0,0,1,2,0,0,30,3,1,2,0,1,,
2,H. Delcroix,0,0,0,0,1,2,1,0,88,0,0,0,0,0,,
3,L. Foster,1,0,0,0,1,1,1,0,13,1,1,1,2,1,1,Burnley FC
4,S. Berge,0,0,0,1,1,0,0,0,27,0,1,0,1,0,1,Burnley FC
5,Z. Amdouni,0,0,0,0,0,2,0,1,16,0,1,0,3,0,1,Burnley FC
6,B. Manuel,0,0,0,0,0,0,0,0,10,2,1,0,1,0,1,Burnley FC
7,J. Trafford,0,0,0,0,0,0,0,0,20,0,0,0,0,1,,
8,A. Al Dakhil,0,0,0,0,0,0,0,0,78,2,0,0,1,2,,
9,C. Roberts,0,0,0,0,0,0,0,0,75,3,1,0,0,0,,
10,J. Cullen,0,0,0,1,0,0,0,0,77,0,2,0,3,2,1,Burnley FC
11,J. Guðmunds­son,0,1,0,0,0,0,0,0,27,4,0,0,1,1,1,Burnley FC
12,N. Redmond,0,0,0,0,0,0,0,0,11,1,1,1,0,0,,
13,A. Ramsey,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,
14,J. Bruun Larsen,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,Burnley FC
15,J. Rodríguez,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,Burnley FC
16,M. Diaby,1,1,0,0,0,2,1,1,24,1,0,0,0,1,0,Aston Villa FC
17,Douglas Luiz,0,0,0,0,0,0,0,0,47,4,1,0,1,1,0,Aston Villa FC
18,Diego Carlos,0,0,0,0,0,1,0,0,69,0,2,0,1,0,0,Aston Villa FC
19,Pau Torres,0,0,0,0,0,0,0,0,47,0,1,0,0,1,0,Aston Villa FC
20,M. Cash,2,0,0,0,3,6,3,3,34,0,3,0,1,1,0,Aston Villa FC
21,E. Konsa,0,0,0,0,0,0,0,0,47,0,4,0,1,0,0,Aston Villa FC
22,R. Olsen,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,Aston Villa FC
23,O. Watkins,0,1,0,0,0,5,2,1,20,0,0,1,0,1,0,Aston Villa FC
24,J. McGinn,0,0,0,0,0,0,0,0,35,2,1,0,2,2,0,Aston Villa FC
25,B. Kamara,0,0,0,0,0,0,0,0,59,0,3,0,1,3,,
26,L. Digne,0,1,0,0,2,0,0,0,23,3,0,0,2,2,0,Aston Villa FC
27,N. Zaniolo,0,0,0,0,1,2,0,1,9,0,0,0,2,0,0,Aston Villa FC
28,B. Traoré,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,Wolverhampton Wanderers FC
29,J. Durán,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Aston Villa FC
30,Y. Tielemans,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Aston Villa FC
