,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,B. White,0,0,0,1,0,0,0,0,29,1,6,1,0,0,1,Arsenal FC
1,D. Rice,0,0,0,0,0,2,0,0,60,0,3,0,2,1,1,Arsenal FC
2,David Raya,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,Arsenal FC
3,B. Saka,0,0,0,0,1,4,0,0,42,6,2,0,0,3,1,Arsenal FC
4,W. Saliba,0,0,0,0,0,0,0,0,48,0,1,0,1,0,1,Arsenal FC
5,O. Zinchenko,0,0,0,0,0,1,0,0,50,0,1,0,0,0,1,Arsenal FC
6,L. Trossard,0,0,0,0,0,2,1,1,26,1,2,0,2,0,1,Arsenal FC
7,Gabriel Magalhães,0,0,0,1,0,0,0,0,45,0,0,0,2,0,1,Arsenal FC
8,M. Ødegaard,0,0,0,0,1,3,0,3,44,0,1,0,1,1,1,Arsenal FC
9,Gabriel Jesus,0,0,0,0,0,3,1,1,14,0,1,2,0,1,1,Arsenal FC
10,K. Havertz,0,0,0,1,2,3,2,1,23,1,1,1,1,0,1,Arsenal FC
11,T. Tomiyasu,0,0,0,0,0,0,0,0,15,3,0,0,0,0,1,Arsenal FC
12,Gabriel Martinelli,0,0,0,0,0,0,0,0,3,1,2,1,1,0,1,Arsenal FC
13,E. Smith Rowe,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,Arsenal FC
14,Jorginho,0,0,0,0,0,0,0,0,19,0,1,0,0,0,1,Arsenal FC
15,E. Nketiah,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,Arsenal FC
16,M. Rogers,0,0,0,1,0,1,0,1,25,0,0,0,0,3,0,Aston Villa FC
17,Y. Tielemans,0,1,0,0,1,1,0,0,49,6,4,0,1,1,0,Aston Villa FC
18,J. McGinn,0,0,0,0,1,1,0,1,30,1,3,0,0,1,0,Aston Villa FC
19,O. Watkins,1,0,0,0,0,4,1,0,15,0,2,0,0,2,0,Aston Villa FC
20,L. Digne,0,1,0,0,1,1,0,1,29,4,0,0,2,0,0,Aston Villa FC
21,Diego Carlos,0,0,0,0,0,0,0,0,59,0,2,0,2,0,0,Aston Villa FC
22,Pau Torres,0,0,0,0,1,0,0,0,76,0,2,0,0,0,0,Aston Villa FC
23,E. Martínez,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,Aston Villa FC
24,E. Konsa,0,0,0,0,0,0,0,0,35,2,0,0,0,3,0,Aston Villa FC
25,M. Diaby,0,0,0,0,0,1,0,1,16,0,2,0,0,0,0,Aston Villa FC
26,N. Zaniolo,0,0,0,0,2,1,0,1,23,1,2,0,2,1,0,Aston Villa FC
27,L. Bailey,1,0,0,0,0,1,1,0,10,0,0,1,0,1,0,Aston Villa FC
28,Álex Moreno,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,Aston Villa FC
