,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,C. Archer,0,0,0,0,1,4,2,1,14,0,0,2,1,3,1,Sheffield United FC
1,O. Norwood,0,0,0,0,1,1,1,0,52,5,1,0,2,0,1,Sheffield United FC
2,O. McBurnie,1,0,0,0,0,2,2,0,21,0,0,0,0,0,1,Sheffield United FC
3,Vinicius Souza,0,0,0,1,0,0,0,0,22,1,5,0,2,0,1,Sheffield United FC
4,G. Hamer,0,0,0,0,1,3,0,1,26,3,1,1,2,0,1,Sheffield United FC
5,J. Bogle,0,0,0,0,0,0,0,0,38,0,0,0,1,0,1,Sheffield United FC
6,W. Foderingham,0,0,0,0,0,0,0,0,30,0,0,0,0,0,,
7,L. Thomas,0,0,0,1,1,0,0,0,25,2,0,0,3,0,,
8,J. Robinson,0,0,0,0,0,1,0,1,31,0,0,0,0,1,1,Sheffield United FC
9,J. McAtee,0,0,0,0,0,0,0,0,26,3,3,0,0,2,1,Sheffield United FC
10,A. Trusty,0,0,0,1,1,0,0,0,25,0,4,0,0,1,1,Sheffield United FC
11,R. Brewster,0,0,0,0,0,1,1,0,8,0,0,0,1,0,,
12,B. Osborn,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,Sheffield United FC
13,B. Traoré,0,0,0,0,0,0,0,0,4,0,0,0,0,1,,Wolverhampton Wanderers FC
14,V. Lindelöf,0,1,0,0,0,0,0,0,62,0,1,1,2,1,0,Manchester United FC
15,Antony,0,0,0,0,0,2,1,0,28,4,0,0,0,5,0,Manchester United FC
16,H. Maguire,0,0,0,0,0,0,0,0,96,0,1,0,2,0,0,Manchester United FC
17,M. Rashford,0,0,0,0,0,2,0,1,39,3,0,0,1,1,0,Manchester United FC
18,J. Evans,0,0,0,1,0,0,0,0,56,0,1,0,1,0,0,Manchester United FC
19,A. Onana,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,Manchester United FC
20,Diogo Dalot,1,0,0,0,1,1,1,0,51,5,1,0,1,1,0,Manchester United FC
21,S. McTominay,1,0,0,0,1,2,1,1,9,0,2,1,2,0,0,Manchester United FC
22,Bruno Fernandes,0,1,0,0,0,2,0,0,63,6,2,0,0,1,0,Manchester United FC
23,S. Amrabat,0,0,0,0,0,1,0,0,66,2,5,0,0,1,0,Manchester United FC
24,R. Højlund,0,0,0,0,1,2,2,0,8,0,0,0,0,0,0,Manchester United FC
25,C. Eriksen,0,0,0,0,0,0,0,0,28,1,1,0,0,0,,
26,A. Martial,0,0,0,0,0,0,0,0,8,0,1,1,1,0,,
27,A. Garnacho,0,0,0,0,1,2,0,1,11,0,0,1,0,2,0,Manchester United FC
28,R. Varane,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Manchester United FC
29,M. Mount,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Manchester United FC
