,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Andreas Pereira,0,0,0,0,0,1,0,0,26,9,0,0,2,0,1,Fulham FC
1,B. Leno,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,Fulham FC
2,T. Ream,0,0,0,0,0,0,0,0,62,0,0,0,0,0,,
3,T. Cairney,0,0,0,0,0,0,0,0,61,0,0,0,0,1,1,Fulham FC
4,João Palhinha,0,0,0,1,0,1,0,1,44,0,4,1,3,1,1,Fulham FC
5,I. Diop,0,0,0,0,1,1,0,0,67,0,3,0,0,0,,
6,T. Castagne,0,0,0,1,0,0,0,0,37,2,1,0,1,0,1,Fulham FC
7,A. Robinson,0,1,0,0,2,0,0,0,33,10,4,0,0,0,1,Fulham FC
8,B. De Cordova-Reid,0,0,0,0,0,1,0,0,11,1,0,0,0,0,1,Fulham FC
9,Willian,0,0,0,0,0,0,0,0,18,2,1,0,0,0,1,Fulham FC
10,Rodrigo Muniz,1,0,0,0,0,8,2,0,7,0,0,0,1,0,1,Fulham FC
11,A. Iwobi,0,0,0,0,1,1,1,0,15,2,0,1,0,0,1,Fulham FC
12,H. Wilson,0,0,0,1,0,1,0,0,12,3,0,0,0,2,1,Fulham FC
13,C. Bassey,0,0,0,0,0,0,0,0,16,0,1,0,1,0,1,Fulham FC
14,Adama Traoré,0,0,0,1,0,1,1,0,2,1,0,0,2,0,1,Fulham FC
15,S. Lukić,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,Fulham FC
16,M. Cash,0,0,0,0,0,0,0,0,47,1,0,0,1,1,0,Aston Villa FC
17,O. Watkins,2,0,0,0,0,5,2,1,14,0,1,3,1,0,0,Aston Villa FC
18,L. Bailey,0,0,0,0,2,3,0,1,19,2,0,2,1,0,0,Aston Villa FC
19,E. Martínez,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,Aston Villa FC
20,Álex Moreno,0,0,0,1,1,0,0,0,32,3,1,1,2,1,0,Aston Villa FC
21,Douglas Luiz,0,0,0,0,0,0,0,0,50,4,0,0,0,1,0,Aston Villa FC
22,J. McGinn,0,0,0,1,0,0,0,0,31,0,3,0,0,4,0,Aston Villa FC
23,Y. Tielemans,0,1,0,0,0,1,1,0,32,0,2,0,0,2,0,Aston Villa FC
24,C. Lenglet,0,0,0,0,1,1,0,1,46,0,1,0,0,1,0,Aston Villa FC
25,Pau Torres,0,0,0,0,0,0,0,0,80,0,2,0,0,0,0,Aston Villa FC
26,J. Ramsey,0,0,0,0,0,2,0,0,30,0,0,0,1,0,,
27,L. Digne,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Aston Villa FC
28,M. Diaby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aston Villa FC
29,T. Iroegbunam,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Aston Villa FC
