,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Nuno Tavares,0,0,0,0,1,2,0,0,50,5,3,0,3,1,1,Nottingham Forest FC
1,T. Awoniyi,1,0,0,1,0,4,2,1,9,0,0,0,0,3,,
2,Murillo,0,0,0,0,0,1,0,0,46,0,1,0,1,1,1,Nottingham Forest FC
3,N. Domínguez,0,1,0,1,0,1,0,1,46,0,6,0,2,0,1,Nottingham Forest FC
4,M. Sels,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,Nottingham Forest FC
5,Felipe,0,0,0,0,0,0,0,0,38,0,2,0,1,1,1,Nottingham Forest FC
6,C. Hudson-Odoi,1,0,0,0,2,2,1,1,40,3,2,0,1,3,1,Nottingham Forest FC
7,M. Gibbs-White,0,0,0,1,0,1,1,0,39,4,0,0,1,2,1,Nottingham Forest FC
8,A. Elanga,0,1,0,0,1,4,2,0,33,1,2,0,0,0,1,Nottingham Forest FC
9,Danilo,0,0,0,0,0,4,2,1,51,0,2,0,1,0,1,Nottingham Forest FC
10,N. Williams,0,0,0,1,0,0,0,0,29,1,3,0,1,2,1,Nottingham Forest FC
11,D. Origi,0,0,0,0,1,0,0,0,5,1,0,0,2,0,1,Nottingham Forest FC
12,R. Yates,0,0,0,0,0,0,0,0,4,0,0,1,0,1,1,Nottingham Forest FC
13,Andrew Abiola Omobamidele,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14,J. Ward-Prowse,0,0,0,0,0,1,0,0,49,6,3,0,0,2,0,West Ham United FC
15,K. Zouma,0,0,0,1,0,0,0,0,46,0,0,0,3,0,0,West Ham United FC
16,V. Coufal,0,0,0,1,0,0,0,0,32,1,1,0,1,0,0,West Ham United FC
17,K. Phillips,0,0,1,2,0,1,1,0,38,1,1,0,3,1,0,West Ham United FC
18,M. Antonio,0,0,0,1,1,1,0,1,9,2,0,0,3,3,0,West Ham United FC
19,Emerson,0,0,0,0,0,0,0,0,40,1,3,0,0,1,0,West Ham United FC
20,M. Kudus,0,0,0,1,2,2,0,2,32,6,1,1,3,2,0,West Ham United FC
21,N. Aguerd,0,0,0,0,0,1,1,0,78,2,0,0,1,1,0,West Ham United FC
22,J. Bowen,0,0,0,0,0,2,1,1,18,2,1,0,0,1,0,West Ham United FC
23,E. Álvarez,0,0,0,0,0,1,0,1,47,0,4,0,1,0,0,West Ham United FC
24,A. Areola,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,West Ham United FC
25,B. Johnson,0,0,0,0,0,0,0,0,9,1,0,0,0,1,,Tottenham Hotspur FC
26,M. Cornet,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,West Ham United FC
27,T. Souček,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,West Ham United FC
28,D. Ings,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,West Ham United FC
