,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Almirón,1,0,0,0,0,1,1,0,40,2,2,0,0,3,1,Newcastle United FC
1,Bruno Guimarães,0,0,0,0,0,0,0,0,46,1,5,0,0,1,1,Newcastle United FC
2,S. Longstaff,0,0,0,0,0,2,0,0,38,1,3,0,0,0,1,Newcastle United FC
3,K. Trippier,0,1,0,0,2,1,0,1,90,12,4,0,1,4,,
4,N. Pope,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,
5,J. Lascelles,0,0,0,0,0,2,0,1,77,0,0,0,1,0,1,Newcastle United FC
6,F. Schär,0,0,0,0,1,1,0,1,85,0,1,0,1,0,1,Newcastle United FC
7,E. Anderson,0,0,0,0,0,3,2,0,19,1,1,0,1,2,1,Newcastle United FC
8,A. Isak,1,0,0,0,1,6,4,1,10,0,0,1,1,1,1,Newcastle United FC
9,D. Burn,0,0,0,0,0,1,0,0,49,1,0,0,0,1,1,Newcastle United FC
10,A. Gordon,0,0,0,1,1,3,1,2,22,1,4,0,1,3,1,Newcastle United FC
11,Joelinton,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
12,S. Tonali,0,0,0,0,0,0,0,0,12,0,1,0,1,0,,
13,Valentino Francisco Livramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14,Jacob Kai Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,Z. Amdouni,0,0,0,1,1,2,1,1,8,0,1,0,3,1,0,Burnley FC
16,A. Al Dakhil,0,0,0,0,1,1,1,0,49,0,1,0,2,0,,
17,J. Brownhill,0,0,0,0,0,0,0,0,33,3,2,0,4,0,0,Burnley FC
18,C. Taylor,0,0,0,1,0,0,0,0,51,1,1,0,1,0,0,Burnley FC
19,A. Ramsey,0,0,0,0,0,0,0,0,14,0,0,0,2,0,,
20,J. Beyer,0,0,0,1,0,0,0,0,60,0,1,0,1,0,,
21,J. Trafford,0,0,0,0,0,0,0,0,57,0,0,0,0,0,,
22,C. Roberts,0,0,0,0,0,0,0,0,35,0,2,0,0,1,,
23,L. Koleosho,0,0,0,0,0,0,0,0,14,1,0,1,0,0,,
24,S. Berge,0,0,0,0,0,1,0,0,38,0,2,0,0,2,0,Burnley FC
25,J. Cullen,0,0,0,0,0,1,0,1,67,0,2,0,1,2,0,Burnley FC
26,J. Bruun Larsen,0,0,0,0,0,1,0,1,8,0,0,1,0,0,0,Burnley FC
27,J. Rodríguez,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,Burnley FC
28,W. Odobert,0,0,0,0,1,1,0,1,12,1,0,0,0,1,0,Burnley FC
29,Vitinho,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,Burnley FC
30,A. Zaroury,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,
