,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,T. Chong,0,0,0,0,1,2,0,1,24,3,0,0,2,1,1,Luton Town FC
1,T. Kaminski,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,Luton Town FC
2,C. Morris,0,1,0,0,0,2,0,0,34,1,2,0,0,0,1,Luton Town FC
3,M. Nakamba,0,0,0,1,0,0,0,0,53,1,2,0,2,3,,
4,A. Bell,0,0,0,0,0,0,0,0,42,0,2,0,0,0,,
5,R. Burke,0,0,0,0,1,3,0,1,37,0,2,0,0,2,1,Luton Town FC
6,A. Doughty,0,0,0,0,3,1,0,1,25,7,4,0,1,0,1,Luton Town FC
7,E. Adebayo,0,0,0,0,1,3,0,1,6,0,0,0,1,1,,
8,R. Barkley,0,0,0,0,0,2,0,0,22,5,0,0,1,2,1,Luton Town FC
9,R. Giles,0,0,0,0,1,0,0,0,14,8,0,0,0,0,,
10,M. Andersen,1,0,0,0,0,2,1,0,30,0,1,0,0,1,,
11,I. Kaboré,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,Luton Town FC
12,P. Mpanzu,0,0,0,0,1,0,0,0,14,1,0,0,0,0,1,Luton Town FC
13,J. Brown,0,0,0,0,1,0,0,0,1,1,0,0,1,0,,
14,C. Ogbene,0,0,0,0,0,1,0,1,8,1,1,0,0,1,,
15,C. Woodrow,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,Luton Town FC
16,Lucas Paquetá,0,1,0,0,0,0,0,0,77,0,6,0,4,3,0,West Ham United FC
17,S. Benrahma,0,0,0,0,3,5,1,1,33,2,1,0,1,1,,
18,N. Aguerd,0,0,0,0,0,0,0,0,77,0,2,0,0,0,0,West Ham United FC
19,A. Areola,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,West Ham United FC
20,J. Ward-Prowse,0,1,0,0,0,0,0,0,75,6,1,0,1,1,0,West Ham United FC
21,V. Coufal,0,0,0,0,0,0,0,0,64,3,5,0,0,1,0,West Ham United FC
22,K. Zouma,1,0,0,0,0,1,1,0,68,0,1,0,1,1,0,West Ham United FC
23,Emerson,0,0,0,1,0,0,0,0,60,0,2,0,1,0,0,West Ham United FC
24,J. Bowen,1,0,0,0,3,2,1,0,33,2,0,4,0,0,0,West Ham United FC
25,E. Álvarez,0,0,0,0,0,1,0,1,74,0,3,0,1,0,0,West Ham United FC
26,M. Antonio,0,0,0,0,0,0,0,0,18,1,0,2,3,0,0,West Ham United FC
27,Pablo Fornals,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,
28,D. Ings,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,West Ham United FC
29,M. Kudus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Ham United FC
