,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Cash,0,0,0,1,2,1,0,1,83,9,4,0,1,1,1,Aston Villa FC
1,L. Bailey,0,0,0,1,1,1,0,0,27,2,0,0,2,3,1,Aston Villa FC
2,Douglas Luiz,0,1,0,0,0,1,0,1,88,6,2,0,3,2,1,Aston Villa FC
3,E. Martínez,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,Aston Villa FC
4,E. Konsa,0,0,0,0,0,1,0,0,100,0,0,0,0,2,1,Aston Villa FC
5,C. Lenglet,0,0,0,0,0,1,0,1,115,0,2,0,2,1,1,Aston Villa FC
6,J. Ramsey,0,0,0,0,1,0,0,0,41,2,1,0,1,3,,
7,L. Digne,0,0,0,0,2,1,0,0,37,1,0,0,0,0,1,Aston Villa FC
8,M. Diaby,0,0,0,0,1,1,1,0,24,1,0,0,0,2,1,Aston Villa FC
9,J. McGinn,0,0,0,0,1,0,0,0,79,5,1,0,0,1,1,Aston Villa FC
10,O. Watkins,0,0,0,0,0,3,1,1,11,1,0,0,1,0,1,Aston Villa FC
11,Álex Moreno,0,0,0,0,1,1,1,0,14,1,0,0,0,1,1,Aston Villa FC
12,J. Durán,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,Aston Villa FC
13,N. Zaniolo,1,0,0,1,0,1,1,0,4,0,1,0,0,0,1,Aston Villa FC
14,C. Archer,1,0,0,0,0,2,1,1,10,0,0,1,3,0,0,Sheffield United FC
15,O. Norwood,0,0,0,0,0,2,1,0,35,2,1,0,1,2,0,Sheffield United FC
16,Y. Larouci,0,0,0,1,0,0,0,0,7,0,7,0,1,1,0,Sheffield United FC
17,A. Trusty,0,0,0,1,0,0,0,0,7,0,1,0,1,0,0,Sheffield United FC
18,W. Foderingham,0,0,0,0,0,0,0,0,28,0,0,0,0,1,,
19,A. Ben Slimane,0,0,0,0,0,0,0,0,9,0,1,2,2,2,0,Sheffield United FC
20,Vinicius Souza,0,0,0,0,0,1,0,0,21,0,7,0,3,0,0,Sheffield United FC
21,J. Bogle,0,0,0,1,0,0,0,0,13,0,2,0,1,1,0,Sheffield United FC
22,G. Baldock,0,0,0,0,0,0,0,0,14,0,1,0,2,0,,
23,A. Brooks,0,0,0,0,0,0,0,0,7,0,4,0,1,1,0,Sheffield United FC
24,J. Robinson,0,0,0,0,0,0,0,0,13,0,3,1,0,1,0,Sheffield United FC
25,M. Lowe,0,0,0,0,1,0,0,0,6,2,1,0,0,0,,
26,G. Hamer,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,Sheffield United FC
27,J. McAtee,0,0,0,0,0,0,0,0,7,0,2,0,0,1,0,Sheffield United FC
28,O. McBurnie,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,Sheffield United FC
