,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,S. Amrabat,0,0,0,0,0,0,0,0,49,0,4,0,2,0,1,Manchester United FC
1,Bruno Fernandes,0,0,0,0,3,5,1,2,43,11,1,1,1,1,1,Manchester United FC
2,Diogo Dalot,0,0,0,1,2,0,0,0,32,4,1,0,2,1,1,Manchester United FC
3,H. Maguire,0,0,0,0,0,1,0,1,33,0,1,0,0,0,1,Manchester United FC
4,V. Lindelöf,0,0,0,0,0,1,0,0,35,0,2,0,0,0,1,Manchester United FC
5,L. Shaw,0,0,0,1,0,1,0,0,51,4,1,0,2,0,,
6,Antony,0,0,0,0,2,4,1,2,31,1,2,0,1,4,1,Manchester United FC
7,S. McTominay,2,0,0,0,1,7,5,1,22,2,1,1,2,1,1,Manchester United FC
8,A. Garnacho,0,1,0,1,2,8,1,2,41,5,0,0,1,1,1,Manchester United FC
9,A. Onana,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,Manchester United FC
10,R. Højlund,0,0,0,0,1,1,1,0,7,0,0,1,0,2,1,Manchester United FC
11,Sergio Reguilón,0,0,0,1,1,0,0,0,22,3,3,0,1,2,,Brentford FC
12,M. Rashford,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Manchester United FC
13,J. Evans,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Manchester United FC
14,N. Jackson,0,0,0,0,0,2,1,0,18,0,0,0,0,1,0,Chelsea FC
15,C. Palmer,1,0,0,0,0,1,1,0,49,0,0,0,1,1,0,Chelsea FC
16,L. Colwill,0,0,0,0,0,2,0,1,26,0,2,0,3,1,,
17,Thiago Silva,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,Chelsea FC
18,A. Disasi,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,Chelsea FC
19,E. Fernández,0,0,0,0,0,3,1,1,58,1,2,0,2,2,0,Chelsea FC
20,Marc Cucurella,0,0,0,0,0,0,0,0,27,0,2,0,1,2,0,Chelsea FC
21,R. Sterling,0,0,0,0,2,0,0,0,22,1,0,0,1,3,0,Chelsea FC
22,M. Caicedo,0,0,0,0,0,0,0,0,60,0,6,0,3,1,0,Chelsea FC
23,Robert Sánchez,0,0,0,0,0,0,0,0,42,0,0,0,0,0,,
24,M. Mudryk,0,1,0,0,1,3,0,1,13,1,0,0,1,1,0,Chelsea FC
25,R. James,0,0,0,0,1,1,0,0,36,5,0,1,0,0,,
26,A. Broja,0,0,0,0,0,1,0,0,3,0,0,0,0,0,,Fulham FC
