,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,C. Taylor,0,0,0,0,1,2,0,1,52,1,2,0,2,0,1,Burnley FC
1,Vitinho,0,0,0,0,0,0,0,0,12,0,0,0,1,2,1,Burnley FC
2,J. Brownhill,0,0,0,0,2,0,0,0,31,4,2,0,0,1,1,Burnley FC
3,L. Foster,0,1,0,0,0,1,0,0,17,0,3,3,0,2,1,Burnley FC
4,H. Delcroix,0,0,0,0,0,0,0,0,62,0,3,0,2,0,,
5,A. Al Dakhil,1,0,0,0,0,0,0,0,19,0,1,0,0,0,,
6,J. Trafford,0,0,0,0,0,0,0,0,59,0,0,0,0,0,,
7,J. Cullen,0,0,0,1,0,0,0,0,24,0,2,0,1,1,1,Burnley FC
8,M. Trésor,0,0,0,0,0,1,0,0,10,1,3,0,0,0,1,Burnley FC
9,S. Berge,0,0,0,0,1,1,0,1,39,0,1,0,3,0,1,Burnley FC
10,W. Odobert,1,0,0,1,1,3,2,1,13,0,2,0,1,1,1,Burnley FC
11,D. O'Shea,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,Burnley FC
12,C. Roberts,0,0,0,0,0,0,0,0,13,0,1,0,0,0,,
13,A. Ramsey,0,0,0,0,0,0,0,0,8,0,3,0,0,0,,
14,L. Koleosho,0,0,0,0,1,1,1,0,1,3,0,0,1,0,,
15,J. Bruun Larsen,0,0,0,0,1,1,0,1,5,0,1,1,0,1,1,Burnley FC
16,A. Broja,0,0,0,0,0,1,0,1,10,0,1,1,0,1,,Fulham FC
17,Thiago Silva,0,0,0,1,0,0,0,0,106,0,2,0,1,0,0,Chelsea FC
18,M. Caicedo,0,0,0,1,0,0,0,0,81,0,2,0,0,0,0,Chelsea FC
19,E. Fernández,0,0,0,1,1,1,1,0,87,1,3,0,0,2,0,Chelsea FC
20,A. Disasi,0,0,0,0,0,0,0,0,113,0,0,0,1,0,0,Chelsea FC
21,Marc Cucurella,0,0,0,1,1,0,0,0,81,1,4,0,1,1,0,Chelsea FC
22,C. Palmer,1,1,0,0,0,3,1,1,37,2,0,1,0,0,0,Chelsea FC
23,C. Gallagher,0,1,0,0,0,0,0,0,36,4,4,0,3,3,0,Chelsea FC
24,L. Colwill,0,0,0,0,0,0,0,0,41,4,5,0,0,0,,
25,R. Sterling,1,0,0,0,1,3,2,0,21,1,1,0,1,2,0,Chelsea FC
26,Robert Sánchez,0,0,0,0,0,0,0,0,38,0,0,0,0,0,,
27,N. Jackson,1,0,0,0,0,1,1,0,7,0,0,0,0,1,0,Chelsea FC
28,M. Mudryk,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Chelsea FC
29,I. Maatsen,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,
