,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Gomez,0,0,0,0,0,1,0,0,108,0,1,0,1,2,1,Liverpool FC
1,Alisson Becker,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,Liverpool FC
2,A. Robertson,0,0,0,0,0,0,0,0,102,6,2,2,0,0,1,Liverpool FC
3,J. Matip,0,0,0,0,0,1,0,0,88,0,1,1,1,0,,
4,T. Alexander-Arnold,0,1,0,0,1,2,0,0,75,2,0,0,0,0,1,Liverpool FC
5,A. Mac Allister,0,0,0,0,0,0,0,0,72,0,3,0,3,0,1,Liverpool FC
6,D. Szoboszlai,1,0,0,0,1,2,1,0,56,4,0,1,1,1,1,Liverpool FC
7,C. Jones,0,0,0,0,0,0,0,0,36,0,1,0,0,0,1,Liverpool FC
8,L. Díaz,0,0,0,0,1,1,0,1,27,0,0,1,1,2,1,Liverpool FC
9,Mohamed Salah,1,0,0,0,3,4,3,0,27,0,2,0,1,2,1,Liverpool FC
10,D. Núñez,0,1,0,0,0,5,0,1,11,0,1,0,1,0,1,Liverpool FC
11,C. Gakpo,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,Liverpool FC
12,Diogo Jota,0,0,0,0,0,0,0,0,13,0,2,1,0,0,1,Liverpool FC
13,H. Elliott,0,0,0,0,1,1,0,1,16,0,1,0,0,0,1,Liverpool FC
14,J. Quansah,0,0,0,0,0,0,0,0,23,0,0,0,1,0,1,Liverpool FC
15,W. Endo,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,Liverpool FC
16,M. Diaby,0,0,0,0,0,1,0,0,21,0,0,0,0,2,0,Aston Villa FC
17,Douglas Luiz,0,0,0,0,0,0,0,0,43,0,3,0,0,2,0,Aston Villa FC
18,B. Kamara,0,0,0,1,0,0,0,0,50,0,3,0,1,1,,
19,E. Konsa,0,0,0,0,0,0,0,0,53,0,0,0,0,2,0,Aston Villa FC
20,Diego Carlos,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,Aston Villa FC
21,J. McGinn,0,0,0,0,1,2,1,0,30,1,0,0,1,1,0,Aston Villa FC
22,E. Martínez,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,Aston Villa FC
23,Pau Torres,0,0,0,0,0,1,1,0,47,0,0,0,0,0,0,Aston Villa FC
24,L. Digne,0,0,0,0,0,0,0,0,33,8,2,0,2,2,0,Aston Villa FC
25,O. Watkins,0,0,0,0,0,2,0,0,9,0,0,1,0,1,0,Aston Villa FC
26,M. Cash,1,0,0,0,1,1,1,0,26,0,4,0,1,0,0,Aston Villa FC
27,L. Bailey,0,0,0,0,1,0,0,0,10,1,0,0,0,0,0,Aston Villa FC
28,N. Zaniolo,0,0,0,0,0,0,0,0,8,0,2,0,1,0,0,Aston Villa FC
29,Y. Tielemans,0,0,0,0,0,0,0,0,10,0,1,0,0,1,0,Aston Villa FC
30,J. Durán,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,Aston Villa FC
