,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,R. Christie,0,0,0,0,0,1,0,1,25,5,1,0,0,1,1,AFC Bournemouth
1,I. Zabarnyi,0,0,0,0,0,0,0,0,46,0,1,0,1,1,1,AFC Bournemouth
2,M. Kerkez,0,0,0,1,0,0,0,0,23,3,2,0,4,0,1,AFC Bournemouth
3,Dango Ouattara,0,0,0,0,0,2,1,0,10,0,3,1,0,0,1,AFC Bournemouth
4,P. Billing,0,0,0,0,1,2,0,2,25,1,1,0,1,3,1,AFC Bournemouth
5,L. Cook,0,0,0,0,0,1,1,0,35,2,3,0,4,1,1,AFC Bournemouth
6,Neto,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,AFC Bournemouth
7,M. Aarons,0,0,0,0,0,0,0,0,30,1,1,0,1,3,1,AFC Bournemouth
8,M. Tavernier,0,0,0,0,0,2,1,0,18,0,1,0,0,3,1,AFC Bournemouth
9,L. Kelly,0,0,0,0,0,0,0,0,45,1,1,0,0,1,1,AFC Bournemouth
10,D. Solanke,0,0,0,0,0,4,1,2,11,0,0,0,3,2,1,AFC Bournemouth
11,J. Kluivert,0,0,0,0,0,1,0,1,8,2,0,0,0,4,1,AFC Bournemouth
12,M. Senesi,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,AFC Bournemouth
13,L. Sinisterra,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,AFC Bournemouth
14,D. Brooks,0,0,0,0,0,0,0,0,3,1,0,0,0,0,,
15,A. Disasi,0,0,0,1,1,0,0,0,61,1,1,0,2,0,0,Chelsea FC
16,M. Gusto,0,0,0,0,0,1,0,0,74,3,2,0,3,2,0,Chelsea FC
17,C. Gallagher,0,0,0,0,1,1,1,0,70,0,0,0,3,1,0,Chelsea FC
18,E. Fernández,0,0,0,0,0,1,1,0,50,1,0,0,2,3,0,Chelsea FC
19,L. Colwill,0,0,0,0,0,2,2,0,52,1,1,1,2,0,,
20,Robert Sánchez,0,0,0,0,0,0,0,0,44,0,0,0,0,0,,
21,Thiago Silva,0,0,0,0,0,0,0,0,83,0,0,0,1,1,0,Chelsea FC
22,L. Ugochukwu,0,0,0,0,0,0,0,0,53,0,0,0,1,0,,
23,M. Mudryk,0,0,0,1,2,0,0,0,19,3,3,0,2,1,0,Chelsea FC
24,R. Sterling,0,0,0,1,2,4,0,1,31,2,0,1,1,4,0,Chelsea FC
25,N. Jackson,0,0,0,1,0,3,1,0,16,0,0,0,2,1,0,Chelsea FC
26,C. Palmer,0,0,0,0,1,1,1,0,16,0,2,0,0,1,0,Chelsea FC
27,I. Maatsen,0,0,0,0,0,1,0,1,8,0,0,0,0,0,,
28,B. Chilwell,0,0,0,1,0,0,0,0,13,3,0,0,1,1,0,Chelsea FC
