,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,W. Odobert,0,0,0,0,0,4,2,1,27,0,0,0,1,1,1,Burnley FC
1,A. Murić,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,Burnley FC
2,D. Fofana,0,0,0,0,0,1,0,0,25,1,0,0,0,3,1,Burnley FC
3,D. O'Shea,0,1,0,0,0,1,0,0,64,1,4,0,4,0,1,Burnley FC
4,J. Cullen,0,0,0,0,1,1,0,0,60,3,0,0,0,1,1,Burnley FC
5,Vitinho,0,0,0,0,2,2,1,1,36,8,2,0,0,1,1,Burnley FC
6,J. Bruun Larsen,1,0,0,0,1,2,2,0,24,5,1,1,0,1,1,Burnley FC
7,M. Esteve,0,0,0,0,0,1,0,1,59,2,1,0,3,1,1,Burnley FC
8,C. Taylor,0,0,0,0,1,0,0,0,38,10,1,0,0,0,1,Burnley FC
9,S. Berge,0,0,0,0,0,0,0,0,52,3,6,0,1,2,1,Burnley FC
10,L. Foster,0,0,0,0,1,0,0,0,26,0,1,0,0,0,1,Burnley FC
11,J. Rodríguez,0,0,0,0,0,0,0,0,5,0,0,1,1,0,1,Burnley FC
12,B. Manuel,0,0,0,0,1,1,1,0,2,1,0,0,0,1,1,Burnley FC
13,M. Kilman,0,0,0,0,0,1,0,1,68,0,4,0,1,0,0,Wolverhampton Wanderers FC
14,R. Aït-Nouri,1,0,0,0,0,2,2,0,36,1,2,1,0,5,0,Wolverhampton Wanderers FC
15,Hugo Bueno,0,0,0,0,0,0,0,0,28,3,2,0,0,0,0,Wolverhampton Wanderers FC
16,Toti Gomes,0,0,0,0,0,0,0,0,59,0,2,0,0,0,0,Wolverhampton Wanderers FC
17,L. Chiwome,0,0,0,0,0,1,0,0,10,0,0,2,2,1,0,Wolverhampton Wanderers FC
18,M. Lemina,0,0,0,0,1,1,0,0,50,0,0,0,2,1,0,Wolverhampton Wanderers FC
19,Pablo Sarabia,0,1,0,0,2,1,0,1,36,7,0,0,0,1,0,Wolverhampton Wanderers FC
20,João Gomes,0,0,0,1,0,1,0,0,46,0,5,0,3,0,0,Wolverhampton Wanderers FC
21,José Sá,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,Wolverhampton Wanderers FC
22,M. Doherty,0,0,0,0,1,1,0,0,40,1,1,1,1,0,0,Wolverhampton Wanderers FC
23,Nélson Semedo,0,0,0,1,0,0,0,0,52,2,2,0,1,0,0,Wolverhampton Wanderers FC
24,S. Bueno,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,Wolverhampton Wanderers FC
25,Matheus Cunha,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,Wolverhampton Wanderers FC
26,B. Traoré,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,Wolverhampton Wanderers FC
