,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Matheus Cunha,0,1,0,0,0,0,0,0,19,0,3,0,0,1,1,Wolverhampton Wanderers FC
1,M. Lemina,0,0,0,1,0,0,0,0,21,0,1,0,2,0,1,Wolverhampton Wanderers FC
2,Nélson Semedo,0,0,0,1,0,0,0,0,33,1,3,0,1,0,1,Wolverhampton Wanderers FC
3,M. Kilman,0,0,0,0,0,0,0,0,33,0,0,0,2,1,1,Wolverhampton Wanderers FC
4,C. Dawson,0,0,0,0,0,0,0,0,26,0,0,1,0,0,,
5,Toti Gomes,0,0,0,0,0,0,0,0,27,0,2,0,0,0,1,Wolverhampton Wanderers FC
6,R. Aït-Nouri,0,0,0,0,0,0,0,0,14,2,0,0,2,4,1,Wolverhampton Wanderers FC
7,Pedro Neto,0,0,0,1,0,0,0,0,18,3,0,0,3,2,,
8,José Sá,0,0,0,1,0,0,0,0,30,0,0,0,0,0,1,Wolverhampton Wanderers FC
9,João Gomes,0,0,0,0,0,0,0,0,27,0,1,0,4,2,1,Wolverhampton Wanderers FC
10,Hwang Hee-Chan,1,0,0,1,0,3,1,2,16,0,0,0,2,1,1,Wolverhampton Wanderers FC
11,B. Traoré,0,0,0,0,0,0,0,0,9,0,2,0,1,0,1,Wolverhampton Wanderers FC
12,M. Doherty,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,Wolverhampton Wanderers FC
13,Fábio Silva,0,0,0,1,0,0,0,0,4,0,0,1,0,1,,
14,Jonny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,M. Kovačić,0,0,0,1,0,1,0,1,56,0,3,0,1,0,0,Manchester City FC
16,J. Álvarez,1,0,0,1,1,2,2,0,30,5,2,0,1,1,0,Manchester City FC
17,Matheus Nunes,0,0,0,0,0,0,0,0,29,0,0,0,0,3,0,Manchester City FC
18,Rúben Dias,1,0,0,0,0,3,1,1,118,0,1,0,1,0,0,Manchester City FC
19,M. Akanji,0,0,0,0,0,3,1,1,94,2,4,0,1,2,0,Manchester City FC
20,N. Aké,0,0,0,0,0,3,1,2,53,1,1,0,2,1,0,Manchester City FC
21,J. Doku,0,0,0,1,3,6,1,3,50,5,1,0,2,2,0,Manchester City FC
22,E. Haaland,0,0,0,0,0,1,1,0,12,0,0,0,0,0,0,Manchester City FC
23,P. Foden,0,0,0,0,1,1,0,1,32,6,2,0,1,2,0,Manchester City FC
24,K. Walker,0,0,0,1,0,1,1,0,60,1,0,0,1,5,,
25,Ederson,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,Manchester City FC
26,O. Bobb,0,0,0,0,0,0,0,0,12,0,1,0,1,1,0,Manchester City FC
27,K. Phillips,0,0,0,0,1,2,0,1,24,1,0,0,1,1,,West Ham United FC
28,J. Grealish,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,Manchester City FC
