,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,C. Dawson,0,0,0,0,0,0,0,0,39,0,2,0,1,2,,
1,Matheus Cunha,0,0,0,0,3,4,3,1,23,1,3,0,1,2,1,Wolverhampton Wanderers FC
2,Hwang Hee-Chan,1,0,0,0,1,1,1,0,28,1,0,1,4,1,1,Wolverhampton Wanderers FC
3,M. Kilman,0,0,0,0,0,0,0,0,47,0,5,0,0,0,1,Wolverhampton Wanderers FC
4,Pedro Neto,0,1,0,0,4,2,1,1,28,8,1,0,0,3,,
5,José Sá,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,Wolverhampton Wanderers FC
6,Toti Gomes,0,1,0,0,0,0,0,0,36,0,1,0,1,0,1,Wolverhampton Wanderers FC
7,Nélson Semedo,0,0,0,0,0,0,0,0,38,3,3,0,3,0,1,Wolverhampton Wanderers FC
8,M. Lemina,1,0,0,0,0,1,1,0,41,1,3,0,1,1,1,Wolverhampton Wanderers FC
9,R. Aït-Nouri,0,0,0,1,0,1,0,0,25,1,6,1,0,4,1,Wolverhampton Wanderers FC
10,B. Traoré,0,0,0,0,0,2,0,1,31,0,2,0,2,1,1,Wolverhampton Wanderers FC
11,T. Doyle,0,0,0,0,0,0,0,0,26,1,1,0,0,0,1,Wolverhampton Wanderers FC
12,S. Kalajdžić,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,
13,João Gomes,0,0,0,0,0,0,0,0,5,0,1,0,0,1,1,Wolverhampton Wanderers FC
14,S. Longstaff,0,0,0,1,2,3,0,2,44,2,3,0,0,1,0,Newcastle United FC
15,F. Schär,0,0,0,0,1,2,0,1,92,0,4,0,0,1,0,Newcastle United FC
16,K. Trippier,0,0,0,1,1,0,0,0,66,9,1,0,2,0,,
17,M. Almirón,0,0,0,0,0,0,0,0,21,1,2,0,0,2,0,Newcastle United FC
18,Bruno Guimarães,0,0,0,0,1,1,0,1,61,1,1,0,4,3,0,Newcastle United FC
19,J. Lascelles,0,0,0,1,0,0,0,0,69,1,2,0,2,1,0,Newcastle United FC
20,D. Burn,0,0,0,1,0,1,1,0,53,0,0,0,4,2,0,Newcastle United FC
21,A. Gordon,0,0,0,0,2,1,0,0,31,2,0,0,0,1,0,Newcastle United FC
22,C. Wilson,2,0,0,0,0,4,3,1,11,0,1,0,2,1,,
23,N. Pope,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,
24,Joelinton,0,0,0,0,0,1,1,0,44,0,2,0,1,1,,
25,J. Willock,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Newcastle United FC
