,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Gusto,0,0,0,0,1,3,1,1,62,5,3,1,1,1,1,Chelsea FC
1,C. Gallagher,0,0,0,1,0,2,1,0,30,0,0,0,3,0,1,Chelsea FC
2,C. Palmer,2,0,0,0,2,9,4,2,55,2,0,0,2,0,1,Chelsea FC
3,M. Caicedo,0,0,0,0,0,0,0,0,59,0,0,0,0,2,1,Chelsea FC
4,A. Disasi,0,0,0,0,0,0,0,0,73,1,0,0,2,1,1,Chelsea FC
5,Đ. Petrović,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,Chelsea FC
6,B. Badiashile,0,0,0,0,0,0,0,0,88,0,0,0,1,0,1,Chelsea FC
7,E. Fernández,0,0,0,0,1,3,1,2,100,2,1,0,0,0,1,Chelsea FC
8,Marc Cucurella,0,0,0,1,1,1,1,0,62,0,1,0,2,1,1,Chelsea FC
9,N. Jackson,0,0,0,0,2,3,2,1,12,0,0,2,0,0,1,Chelsea FC
10,M. Mudryk,0,0,0,0,4,4,1,1,39,12,2,0,1,2,1,Chelsea FC
11,N. Madueke,0,0,0,0,1,4,1,1,11,0,1,0,0,0,1,Chelsea FC
12,R. Sterling,0,1,0,0,0,3,1,1,13,1,0,0,0,0,1,Chelsea FC
13,A. Gilchrist,0,0,0,0,0,1,0,1,7,0,0,0,0,0,1,Chelsea FC
14,J. Bruun Larsen,0,0,0,0,1,4,1,1,12,2,0,0,1,0,0,Burnley FC
15,A. Murić,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,Burnley FC
16,L. Foster,0,0,0,0,0,2,2,0,10,0,0,0,1,0,0,Burnley FC
17,W. Odobert,0,0,0,0,1,2,1,1,15,1,0,0,0,0,0,Burnley FC
18,J. Cullen,1,1,0,1,0,2,2,0,34,4,0,0,1,2,0,Burnley FC
19,M. Esteve,0,0,0,1,1,2,0,0,28,0,0,0,0,0,0,Burnley FC
20,D. O'Shea,1,0,0,0,0,1,1,0,19,1,1,0,0,1,0,Burnley FC
21,L. Assignon,0,0,1,2,0,0,0,0,9,0,1,0,2,2,0,Burnley FC
22,Vitinho,0,0,0,0,0,0,0,0,19,2,2,0,0,2,0,Burnley FC
23,Z. Amdouni,0,0,0,0,0,1,0,1,6,0,0,0,0,1,0,Burnley FC
24,S. Berge,0,0,0,0,1,1,0,1,24,0,0,0,0,1,0,Burnley FC
25,C. Taylor,0,0,0,0,0,0,0,0,21,0,2,0,0,1,0,Burnley FC
26,J. Brownhill,0,1,0,0,0,0,0,0,23,0,3,0,1,0,0,Burnley FC
27,J. Rodríguez,0,0,0,0,0,3,0,1,10,0,0,0,1,1,0,Burnley FC
28,J. Guðmunds­son,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Burnley FC
