,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Matip,0,0,0,0,0,1,0,0,57,0,1,0,0,0,,
1,C. Kelleher,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,Liverpool FC
2,V. van Dijk,0,0,0,0,0,2,0,2,108,0,2,0,1,0,1,Liverpool FC
3,A. Mac Allister,1,0,0,0,0,1,1,0,38,0,2,0,0,0,1,Liverpool FC
4,K. Tsimikas,0,1,0,0,0,0,0,0,50,6,3,0,0,1,,
5,Mohamed Salah,0,1,0,0,0,2,1,0,35,1,1,0,0,0,1,Liverpool FC
6,T. Alexander-Arnold,1,0,0,0,1,4,1,2,81,3,1,0,0,0,1,Liverpool FC
7,D. Núñez,0,0,0,0,1,3,0,1,30,0,1,3,1,2,1,Liverpool FC
8,R. Gravenberch,0,0,0,0,0,2,1,0,43,0,2,0,0,0,1,Liverpool FC
9,L. Díaz,0,0,0,0,0,5,4,0,38,0,1,1,2,0,1,Liverpool FC
10,D. Szoboszlai,0,0,0,0,0,3,2,0,39,1,0,1,0,3,1,Liverpool FC
11,J. Gomez,0,0,0,0,0,0,0,0,18,2,0,0,1,0,1,Liverpool FC
12,C. Gakpo,0,0,0,0,0,1,1,0,16,0,0,0,1,1,1,Liverpool FC
13,I. Konaté,0,0,0,0,0,0,0,0,29,0,1,0,0,0,1,Liverpool FC
14,W. Endo,1,0,0,0,1,2,1,1,8,0,0,0,0,0,1,Liverpool FC
15,H. Reed,0,0,0,0,0,0,0,0,35,2,2,0,0,0,0,Fulham FC
16,C. Bassey,0,0,0,0,0,0,0,0,36,0,1,0,2,0,0,Fulham FC
17,João Palhinha,0,0,0,0,1,2,1,1,28,0,5,0,4,3,0,Fulham FC
18,T. Ream,0,0,0,0,0,0,0,0,35,0,1,1,0,0,,
19,A. Robinson,0,1,0,0,1,2,1,1,40,0,4,0,1,1,0,Fulham FC
20,Andreas Pereira,0,0,0,0,1,1,0,0,26,3,2,0,0,0,0,Fulham FC
21,H. Wilson,1,0,0,0,1,1,1,0,15,1,2,0,0,0,0,Fulham FC
22,R. Jiménez,0,0,0,0,0,1,0,1,24,0,2,0,0,1,0,Fulham FC
23,A. Iwobi,0,0,0,0,0,0,0,0,29,2,1,0,0,0,0,Fulham FC
24,B. Leno,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,Fulham FC
25,K. Tete,1,0,0,0,0,1,1,0,20,1,2,0,0,0,0,Fulham FC
26,Willian,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,Fulham FC
27,T. Cairney,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,Fulham FC
28,T. Castagne,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Fulham FC
29,B. De Cordova-Reid,1,0,0,0,0,1,1,0,9,1,0,0,0,0,0,Fulham FC
30,Carlos Vinícius,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
