,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,T. Castagne,0,0,0,0,1,0,0,0,35,1,0,0,2,0,1,Fulham FC
1,João Palhinha,0,0,0,0,0,1,0,1,36,0,2,0,1,2,1,Fulham FC
2,R. Jiménez,1,0,0,1,1,5,2,2,27,0,0,3,1,1,1,Fulham FC
3,T. Cairney,0,1,0,1,0,1,1,0,50,2,1,0,3,1,1,Fulham FC
4,B. De Cordova-Reid,1,0,0,0,1,1,1,0,20,2,1,1,0,2,1,Fulham FC
5,A. Robinson,0,0,0,0,0,0,0,0,27,4,6,0,1,0,1,Fulham FC
6,Willian,0,0,0,0,1,2,0,1,26,5,0,0,1,0,1,Fulham FC
7,C. Bassey,0,0,0,1,0,0,0,0,62,0,3,0,1,1,1,Fulham FC
8,B. Leno,0,0,0,1,0,0,0,0,35,0,0,0,0,0,1,Fulham FC
9,A. Iwobi,0,0,0,0,1,2,0,2,34,2,0,0,1,0,1,Fulham FC
10,T. Adarabioyo,0,0,0,0,0,1,0,0,46,0,1,0,0,0,1,Fulham FC
11,Andreas Pereira,0,0,0,0,0,1,0,0,10,3,0,0,0,0,1,Fulham FC
12,H. Wilson,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1,Fulham FC
13,I. Diop,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
14,Harrison James Reed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,M. Ødegaard,0,0,0,0,0,2,0,0,67,2,0,0,1,2,0,Arsenal FC
16,David Raya,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,Arsenal FC
17,K. Havertz,0,0,0,0,0,0,0,0,30,0,0,0,1,1,0,Arsenal FC
18,Gabriel Martinelli,0,0,0,0,0,4,1,1,28,3,1,0,0,2,0,Arsenal FC
19,B. Saka,1,0,0,0,2,3,1,1,42,8,1,0,1,1,0,Arsenal FC
20,J. Kiwior,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,Arsenal FC
21,D. Rice,0,0,0,0,2,1,0,0,103,2,1,0,0,0,0,Arsenal FC
22,W. Saliba,0,0,0,1,0,0,0,0,104,0,1,0,2,1,0,Arsenal FC
23,Gabriel Magalhães,0,0,0,0,0,0,0,0,97,0,3,0,2,0,0,Arsenal FC
24,B. White,0,0,0,0,0,0,0,0,50,1,1,0,0,0,0,Arsenal FC
25,E. Nketiah,0,0,0,0,0,2,1,0,11,0,1,0,1,3,0,Arsenal FC
26,T. Tomiyasu,0,0,0,0,0,0,0,0,37,0,1,0,1,0,0,Arsenal FC
27,L. Trossard,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,Arsenal FC
28,Gabriel Jesus,0,0,0,0,0,1,0,1,6,0,0,0,1,1,0,Arsenal FC
29,R. Nelson,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Arsenal FC
