,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Toti Gomes,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,Wolverhampton Wanderers FC
1,Nélson Semedo,0,0,0,0,1,0,0,0,52,4,1,0,0,0,1,Wolverhampton Wanderers FC
2,João Gomes,0,0,0,0,0,0,0,0,36,0,4,0,1,0,1,Wolverhampton Wanderers FC
3,Pablo Sarabia,0,0,0,0,0,2,1,1,66,12,2,0,1,3,1,Wolverhampton Wanderers FC
4,Pedro Neto,0,0,0,0,5,3,2,1,49,13,0,0,1,1,,
5,M. Kilman,0,0,0,0,0,1,0,0,82,0,0,0,3,0,1,Wolverhampton Wanderers FC
6,C. Dawson,0,0,0,0,1,0,0,0,76,0,0,1,1,0,,
7,Matheus Cunha,0,0,0,0,0,2,2,0,10,0,0,0,0,0,1,Wolverhampton Wanderers FC
8,R. Aït-Nouri,0,0,0,0,0,2,0,0,68,4,3,0,1,2,1,Wolverhampton Wanderers FC
9,M. Lemina,0,0,0,1,0,4,0,2,54,0,3,0,1,0,1,Wolverhampton Wanderers FC
10,José Sá,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,Wolverhampton Wanderers FC
11,J. Bellegarde,0,0,0,0,0,1,0,0,23,6,2,0,1,2,,
12,N. Fraser,0,0,0,1,0,0,0,0,15,0,1,0,1,0,1,Wolverhampton Wanderers FC
13,T. Doyle,0,0,0,0,0,1,0,0,40,1,2,0,0,0,1,Wolverhampton Wanderers FC
14,M. Doherty,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,Wolverhampton Wanderers FC
15,M. Jensen,0,0,0,1,0,1,0,0,18,1,1,0,1,1,0,Brentford FC
16,M. Flekken,0,0,0,1,0,0,0,0,42,0,0,0,0,0,0,Brentford FC
17,I. Toney,1,0,0,0,0,2,2,0,17,1,0,0,0,2,0,Brentford FC
18,N. Maupay,0,0,0,0,2,3,3,0,18,0,0,0,0,1,0,Brentford FC
19,Sergio Reguilón,0,1,0,0,0,0,0,0,22,4,6,0,2,1,0,Brentford FC
20,V. Janelt,0,1,0,1,1,0,0,0,25,0,1,0,1,1,0,Brentford FC
21,C. Nørgaard,1,0,0,0,0,1,1,0,25,0,5,0,1,1,0,Brentford FC
22,B. Mee,0,0,0,0,0,0,0,0,29,0,1,0,2,0,,
23,M. Roerslev,0,0,0,0,1,1,0,0,9,2,1,0,1,0,0,Brentford FC
24,E. Pinnock,0,0,0,0,0,1,0,0,27,0,1,0,0,2,0,Brentford FC
25,N. Collins,0,0,0,0,0,0,0,0,30,0,1,0,1,1,0,Brentford FC
26,Y. Yarmoliuk,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Brentford FC
27,K. Lewis-Potter,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Brentford FC
28,S. Baptiste,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
29,K. Ajer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Brentford FC
