,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,C. Morris,0,1,0,0,0,1,0,0,19,0,0,0,1,0,1,Luton Town FC
1,T. Kaminski,0,0,0,1,0,0,0,0,38,0,0,0,0,0,1,Luton Town FC
2,T. Mengi,1,0,0,0,0,1,1,0,26,0,3,0,1,0,1,Luton Town FC
3,A. Bell,0,0,0,0,0,1,1,0,28,2,3,0,2,0,,
4,A. Doughty,0,0,0,0,1,0,0,0,29,11,2,0,1,1,1,Luton Town FC
5,R. Barkley,0,0,0,1,0,1,0,1,42,1,3,0,1,2,1,Luton Town FC
6,T. Lockyer,0,0,0,1,0,2,0,0,29,0,2,0,2,2,,
7,G. Osho,0,0,0,1,0,0,0,0,37,0,0,0,2,1,1,Luton Town FC
8,A. Townsend,0,0,0,0,0,0,0,0,14,4,0,0,1,2,1,Luton Town FC
9,P. Mpanzu,0,0,0,0,0,0,0,0,28,0,1,0,0,1,1,Luton Town FC
10,C. Ogbene,0,1,0,0,3,1,0,1,26,4,1,0,0,1,,
11,T. Chong,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Luton Town FC
12,J. Clark,0,0,0,1,0,0,0,0,11,0,2,0,2,0,1,Luton Town FC
13,E. Adebayo,0,0,0,1,0,0,0,0,3,0,0,1,2,0,,
14,J. Brown,1,0,0,0,0,1,1,0,2,0,1,0,0,1,,
15,M. Olise,1,0,0,0,2,5,1,2,42,13,5,0,1,2,0,Crystal Palace FC
16,E. Eze,0,0,0,0,0,2,2,0,20,1,3,0,0,2,0,Crystal Palace FC
17,C. Doucouré,0,0,0,0,0,0,0,0,41,0,1,0,1,0,,
18,J. Schlupp,0,0,0,0,1,2,1,1,21,2,0,0,2,1,0,Crystal Palace FC
19,T. Mitchell,0,0,0,0,0,0,0,0,41,3,3,0,1,0,0,Crystal Palace FC
20,M. Guéhi,0,0,0,0,0,0,0,0,70,1,0,0,0,0,,
21,J. Andersen,0,0,0,0,1,1,1,0,70,1,1,0,0,2,0,Crystal Palace FC
22,O. Édouard,0,0,0,0,0,2,1,1,22,0,0,1,3,1,0,Crystal Palace FC
23,J. Lerma,0,0,0,1,0,2,1,0,78,1,0,0,1,1,0,Crystal Palace FC
24,J. Ward,0,1,0,0,0,0,0,0,54,0,3,0,1,0,0,Crystal Palace FC
25,S. Johnstone,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,
26,J. Ayew,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,Crystal Palace FC
27,W. Hughes,0,0,0,0,0,0,0,0,25,0,1,0,1,1,0,Crystal Palace FC
28,N. Ahamada,0,0,0,0,1,1,0,1,7,1,0,0,1,1,0,Crystal Palace FC
29,J. Mateta,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,Crystal Palace FC
