,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Jensen,1,0,0,1,1,1,1,0,40,4,3,0,1,0,1,Brentford FC
1,E. Pinnock,0,0,0,0,0,1,0,0,67,0,2,0,0,0,1,Brentford FC
2,M. Flekken,0,0,0,0,0,0,0,0,53,0,0,0,0,0,1,Brentford FC
3,K. Schade,0,0,0,0,2,2,1,0,19,2,1,0,3,2,1,Brentford FC
4,C. Nørgaard,0,0,0,0,0,2,1,0,62,2,5,0,0,0,1,Brentford FC
5,B. Mee,0,0,0,0,0,0,0,0,42,1,2,0,0,0,,
6,A. Hickey,0,0,0,0,0,1,0,0,38,0,5,0,0,4,,
7,B. Mbeumo,1,0,0,0,0,2,1,0,28,10,1,0,1,2,1,Brentford FC
8,R. Henry,0,0,0,0,0,1,0,0,40,2,1,0,0,2,,
9,Y. Wissa,0,0,0,0,0,3,0,1,13,0,1,1,1,1,1,Brentford FC
10,V. Janelt,0,0,0,0,0,2,1,1,23,0,0,0,0,0,1,Brentford FC
11,K. Lewis-Potter,0,0,0,0,0,2,0,0,7,0,0,0,0,0,1,Brentford FC
12,F. Onyeka,0,0,0,0,0,2,1,0,14,2,1,0,0,1,1,Brentford FC
13,N. Collins,0,1,0,0,0,0,0,0,17,0,0,0,0,0,1,Brentford FC
14,K. Ajer,0,0,0,0,0,1,1,0,13,0,0,0,0,0,1,Brentford FC
15,M. Olakigbe,0,0,0,0,2,1,0,1,8,0,0,0,0,0,,
16,P. Billing,0,0,0,0,0,2,0,0,33,3,3,0,0,0,0,AFC Bournemouth
17,Neto,0,0,0,1,0,0,0,0,31,0,0,0,1,0,0,AFC Bournemouth
18,L. Cook,0,0,0,0,1,0,0,0,45,3,3,0,0,0,0,AFC Bournemouth
19,D. Solanke,1,0,0,0,0,2,2,0,14,1,0,0,1,0,0,AFC Bournemouth
20,J. Kluivert,0,0,0,0,0,1,0,1,14,1,2,1,4,2,0,AFC Bournemouth
21,M. Kerkez,0,0,0,0,0,0,0,0,21,3,5,0,1,1,0,AFC Bournemouth
22,M. Senesi,0,1,0,0,0,0,0,0,40,0,1,0,2,0,0,AFC Bournemouth
23,I. Zabarnyi,0,0,0,0,0,0,0,0,34,0,2,0,0,0,0,AFC Bournemouth
24,R. Christie,0,0,0,0,1,3,1,0,29,1,0,0,2,0,0,AFC Bournemouth
25,A. Semenyo,0,0,0,0,0,2,1,1,15,0,0,0,1,0,0,AFC Bournemouth
26,M. Aarons,0,0,0,1,0,0,0,0,24,0,6,0,1,3,0,AFC Bournemouth
27,D. Brooks,1,0,0,0,0,2,1,0,4,0,0,0,0,0,,
28,M. Tavernier,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,AFC Bournemouth
29,C. Mepham,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,AFC Bournemouth
