,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Gusto,0,1,0,0,0,0,0,0,98,1,3,0,0,1,1,Chelsea FC
1,A. Disasi,0,0,0,0,0,0,0,0,87,1,3,0,0,2,1,Chelsea FC
2,I. Maatsen,0,0,0,0,1,2,1,1,23,0,0,0,2,0,,
3,M. Mudryk,1,0,0,0,1,3,2,1,17,2,2,0,0,0,1,Chelsea FC
4,L. Colwill,0,0,0,0,0,0,0,0,26,0,0,0,2,1,,
5,C. Nkunku,0,0,0,0,0,1,0,0,25,0,0,0,2,2,,
6,B. Badiashile,0,0,0,0,0,0,0,0,73,0,2,0,0,0,1,Chelsea FC
7,N. Jackson,0,0,0,0,0,1,0,0,29,0,1,3,0,1,1,Chelsea FC
8,M. Caicedo,0,0,0,1,0,0,0,0,86,0,5,0,2,3,1,Chelsea FC
9,C. Gallagher,0,0,0,1,1,0,0,0,87,4,2,0,2,3,1,Chelsea FC
10,Đ. Petrović,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,Chelsea FC
11,Thiago Silva,0,0,0,0,0,0,0,0,22,0,1,0,0,0,1,Chelsea FC
12,R. Lavia,0,0,0,0,0,0,0,0,27,0,1,0,1,1,,
13,N. Madueke,1,0,0,1,0,1,1,0,4,0,1,0,1,2,1,Chelsea FC
14,A. Broja,0,0,0,0,1,1,0,0,4,0,0,0,1,0,,Fulham FC
15,A. Gilchrist,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Chelsea FC
16,M. Olise,1,0,0,0,2,6,3,2,30,4,2,1,0,4,0,Crystal Palace FC
17,E. Eze,0,0,0,0,0,4,0,2,34,4,0,0,2,1,0,Crystal Palace FC
18,J. Andersen,0,0,0,0,0,1,1,0,50,0,1,0,1,2,0,Crystal Palace FC
19,T. Mitchell,0,0,0,1,0,0,0,0,38,1,5,0,0,1,0,Crystal Palace FC
20,J. Ayew,0,1,0,0,0,0,0,0,22,3,3,0,1,2,0,Crystal Palace FC
21,C. Richards,0,0,0,1,0,0,0,0,26,0,2,0,4,0,0,Crystal Palace FC
22,J. Lerma,0,0,0,0,0,0,0,0,32,1,3,1,5,1,0,Crystal Palace FC
23,N. Clyne,0,0,0,0,0,0,0,0,34,2,6,0,0,0,0,Crystal Palace FC
24,D. Henderson,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,Crystal Palace FC
25,M. Guéhi,0,0,0,0,0,0,0,0,43,0,1,0,0,0,,
26,J. Mateta,0,0,0,0,1,1,1,0,18,0,1,4,3,0,0,Crystal Palace FC
27,J. Schlupp,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,Crystal Palace FC
28,Matheus França,0,0,0,0,0,1,0,1,2,0,0,0,0,0,,
