,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Diaby,0,0,0,0,1,3,2,0,20,0,0,0,0,0,1,Aston Villa FC
1,Douglas Luiz,1,0,0,1,0,1,1,0,43,0,0,0,1,1,1,Aston Villa FC
2,M. Cash,0,0,0,0,0,0,0,0,46,1,0,0,0,2,1,Aston Villa FC
3,L. Bailey,1,1,0,0,0,2,1,0,30,1,0,0,1,0,1,Aston Villa FC
4,O. Watkins,0,0,0,0,0,1,0,0,9,0,1,0,0,2,1,Aston Villa FC
5,L. Digne,0,0,0,1,2,1,0,1,59,10,2,0,2,1,1,Aston Villa FC
6,J. McGinn,1,0,0,0,3,1,1,0,30,0,1,0,0,2,1,Aston Villa FC
7,E. Konsa,0,0,0,0,0,0,0,0,68,0,1,0,0,0,1,Aston Villa FC
8,Pau Torres,0,0,0,0,0,0,0,0,79,0,0,1,0,0,1,Aston Villa FC
9,B. Kamara,0,0,0,0,1,1,0,1,55,0,1,0,2,2,,
10,E. Martínez,0,0,0,0,0,0,0,0,41,0,0,0,0,1,1,Aston Villa FC
11,Y. Tielemans,0,0,0,0,0,0,0,0,30,0,0,0,1,0,1,Aston Villa FC
12,Philippe Coutinho,0,0,0,0,0,2,1,0,15,0,0,0,0,1,,
13,Diego Carlos,0,0,0,0,0,0,0,0,26,0,2,0,0,0,1,Aston Villa FC
14,J. Durán,1,0,0,0,0,1,1,0,9,0,1,0,0,0,1,Aston Villa FC
15,C. Archer,0,0,0,1,0,0,0,0,6,0,0,0,1,0,,Sheffield United FC
16,A. Iwobi,0,0,0,0,0,0,0,0,8,4,1,1,0,0,,Fulham FC
17,J. Garner,0,0,0,0,0,1,0,0,29,3,2,0,1,2,0,Everton FC
18,A. Onana,0,0,0,0,0,0,0,0,42,0,1,0,0,1,,Manchester United FC
19,M. Keane,0,0,0,1,1,0,0,0,49,0,1,0,1,0,0,Everton FC
20,I. Gueye,0,0,0,1,0,0,0,0,13,0,1,0,1,0,0,Everton FC
21,A. Young,0,0,0,0,1,0,0,0,41,5,2,0,0,1,0,Everton FC
22,J. Tarkowski,0,0,0,0,0,1,0,0,40,0,0,0,0,1,0,Everton FC
23,N. Patterson,0,0,0,1,1,1,0,1,44,1,4,0,1,0,0,Everton FC
24,A. Doucouré,0,0,0,0,0,1,0,0,24,2,1,0,5,0,0,Everton FC
25,J. Pickford,0,0,0,1,0,0,0,0,22,0,0,0,1,0,0,Everton FC
26,D. Calvert-Lewin,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,Everton FC
27,A. Danjuma,0,0,0,0,3,4,1,3,17,1,0,0,0,2,,
28,L. Dobbin,0,0,0,0,0,0,0,0,11,2,1,0,0,1,,
29,N. Maupay,0,0,0,0,0,1,1,0,17,0,0,0,0,0,,Brentford FC
30,Tyler Jaden Napier Edward Onyango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
