,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Tarkowski,0,0,0,1,0,0,0,0,42,0,0,0,2,0,1,Everton FC
1,J. Branthwaite,0,0,0,0,0,1,0,0,24,0,1,1,1,1,1,Everton FC
2,J. Pickford,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,Everton FC
3,D. Calvert-Lewin,1,0,0,0,0,4,3,0,11,0,1,3,1,5,1,Everton FC
4,V. Mykolenko,0,0,0,0,0,0,0,0,16,3,5,0,0,1,1,Everton FC
5,S. Coleman,0,0,0,0,0,0,0,0,32,2,1,0,0,0,1,Everton FC
6,A. Young,0,0,0,0,1,1,0,1,13,6,4,0,1,0,1,Everton FC
7,D. McNeil,0,0,0,0,0,2,0,1,25,4,3,0,1,2,1,Everton FC
8,A. Doucouré,0,0,0,0,0,2,0,0,26,1,4,4,1,0,1,Everton FC
9,J. Garner,0,0,0,0,0,0,0,0,21,2,4,0,1,1,1,Everton FC
10,André Gomes,0,0,0,1,1,1,0,0,39,3,3,0,2,1,1,Everton FC
11,Beto,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,Everton FC
12,J. Harrison,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,Everton FC
13,W. Odobert,0,0,0,0,0,0,0,0,22,1,0,0,0,2,0,Burnley FC
14,A. Murić,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,Burnley FC
15,J. Cullen,0,0,0,0,0,0,0,0,81,6,3,0,1,1,0,Burnley FC
16,S. Berge,0,0,0,1,1,1,0,1,58,1,2,0,1,1,0,Burnley FC
17,D. Fofana,0,0,0,0,0,1,1,0,12,0,1,1,0,1,0,Burnley FC
18,M. Esteve,0,0,0,0,0,0,0,0,80,0,2,0,2,2,0,Burnley FC
19,D. O'Shea,0,0,1,0,0,0,0,0,44,0,1,0,3,1,0,Burnley FC
20,C. Taylor,0,0,0,0,2,1,0,1,33,3,0,0,1,1,0,Burnley FC
21,L. Foster,0,0,0,0,1,1,0,0,27,0,2,0,2,1,0,Burnley FC
22,L. Assignon,0,0,0,0,0,0,0,0,29,2,0,0,2,0,0,Burnley FC
23,J. Bruun Larsen,0,0,0,0,0,1,0,0,29,0,1,0,0,0,0,Burnley FC
24,Vitinho,0,0,0,0,1,0,0,0,11,1,1,0,0,1,0,Burnley FC
25,J. Brownhill,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,Burnley FC
26,J. Guðmunds­son,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,Burnley FC
27,Z. Amdouni,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,Burnley FC
28,J. Rodríguez,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,Burnley FC
