,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,I. Kaboré,0,1,0,0,0,2,1,0,17,2,4,0,0,1,1,Luton Town FC
1,C. Morris,0,0,0,0,1,2,1,1,19,0,0,0,1,2,1,Luton Town FC
2,M. Nakamba,0,0,0,1,0,0,0,0,22,0,0,0,1,0,,
3,T. Mengi,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,Luton Town FC
4,G. Osho,0,0,0,0,1,0,0,0,16,1,2,0,0,0,1,Luton Town FC
5,A. Townsend,0,0,0,0,0,0,0,0,12,1,3,0,2,1,1,Luton Town FC
6,R. Barkley,0,0,0,0,0,2,1,0,38,2,3,0,1,1,1,Luton Town FC
7,C. Ogbene,0,0,0,0,0,1,1,0,22,2,1,0,1,3,,
8,A. Doughty,0,0,0,0,0,0,0,0,28,9,1,0,0,0,1,Luton Town FC
9,T. Kaminski,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,Luton Town FC
10,T. Lockyer,0,0,0,0,0,0,0,0,9,1,1,0,0,0,,
11,T. Chong,1,0,0,0,1,1,1,0,0,0,4,0,1,4,1,Luton Town FC
12,J. Brown,0,0,0,0,0,0,0,0,4,0,0,0,0,1,,
13,E. Adebayo,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,
14,D. Szoboszlai,0,0,0,0,0,1,0,1,42,4,0,0,1,0,0,Liverpool FC
15,I. Konaté,0,0,0,0,0,1,0,0,102,0,0,0,3,1,0,Liverpool FC
16,V. van Dijk,0,0,0,0,0,1,0,0,117,0,1,0,1,0,0,Liverpool FC
17,A. Mac Allister,0,0,0,1,0,0,0,0,88,0,1,0,2,1,0,Liverpool FC
18,Alisson Becker,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,Liverpool FC
19,R. Gravenberch,0,0,0,0,1,1,1,0,35,0,1,0,1,0,0,Liverpool FC
20,J. Gomez,0,0,0,0,0,1,0,0,44,1,5,0,1,1,0,Liverpool FC
21,T. Alexander-Arnold,0,0,0,0,1,2,0,1,82,9,0,0,1,0,0,Liverpool FC
22,Diogo Jota,0,0,0,0,0,2,1,0,24,1,2,0,0,1,0,Liverpool FC
23,Mohamed Salah,0,0,0,0,0,2,0,0,27,3,1,1,0,0,0,Liverpool FC
24,D. Núñez,0,0,0,0,3,9,3,2,22,1,1,0,0,1,0,Liverpool FC
25,H. Elliott,0,1,0,0,1,1,0,1,12,6,0,0,0,0,0,Liverpool FC
26,K. Tsimikas,0,0,0,0,1,0,0,0,19,8,0,0,2,0,,
27,C. Gakpo,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,Liverpool FC
28,L. Díaz,1,0,0,0,0,1,1,0,7,2,0,0,1,0,0,Liverpool FC
