,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,V. Janelt,0,0,0,0,0,0,0,0,20,0,2,0,0,1,1,Brentford FC
1,M. Jensen,0,0,0,0,1,0,0,0,23,3,0,0,0,0,1,Brentford FC
2,Sergio Reguilón,0,0,0,0,0,1,1,0,25,5,4,0,0,0,1,Brentford FC
3,C. Nørgaard,0,0,0,0,1,3,1,1,25,0,2,0,0,1,1,Brentford FC
4,B. Mee,0,0,0,0,0,0,0,0,30,0,4,0,0,0,,
5,N. Maupay,1,0,0,1,1,2,1,1,24,1,0,0,1,1,1,Brentford FC
6,N. Collins,0,0,0,0,0,0,0,0,30,0,1,0,0,0,1,Brentford FC
7,I. Toney,0,0,0,0,3,2,0,1,17,4,2,1,0,1,1,Brentford FC
8,M. Roerslev,0,0,0,0,0,1,0,0,18,2,0,1,0,0,1,Brentford FC
9,M. Flekken,0,1,0,0,0,0,0,0,32,0,0,0,0,0,1,Brentford FC
10,E. Pinnock,0,0,0,0,1,0,0,0,21,3,1,0,0,0,1,Brentford FC
11,M. Damsgaard,0,0,0,0,0,0,0,0,4,2,1,0,0,0,1,Brentford FC
12,K. Lewis-Potter,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,Brentford FC
13,Y. Yarmoliuk,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,Brentford FC
14,K. Ajer,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,Brentford FC
15,S. Baptiste,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
16,J. Álvarez,0,0,0,0,2,5,5,0,51,0,0,0,0,0,0,Manchester City FC
17,Ederson,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,Manchester City FC
18,E. Haaland,0,1,0,0,0,3,1,2,17,0,0,0,0,0,0,Manchester City FC
19,Rúben Dias,0,0,0,0,0,0,0,0,77,0,1,0,1,0,0,Manchester City FC
20,K. Walker,0,0,0,0,1,1,1,0,84,3,0,0,0,0,,
21,Bernardo Silva,0,0,0,0,1,2,0,1,34,0,2,0,0,0,0,Manchester City FC
22,K. De Bruyne,0,1,0,0,5,3,2,0,80,22,1,0,1,0,0,Manchester City FC
23,P. Foden,3,0,0,0,1,6,4,2,82,1,0,0,0,0,0,Manchester City FC
24,J. Gvardiol,0,0,0,0,3,3,1,1,72,1,3,0,1,0,0,Manchester City FC
25,N. Aké,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,Manchester City FC
26,Rodri,0,0,0,0,0,2,1,1,110,0,4,0,1,1,0,Manchester City FC
27,J. Doku,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,Manchester City FC
28,M. Kovačić,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,Manchester City FC
