,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,C. Nørgaard,0,0,0,1,0,1,0,1,93,0,3,0,1,2,1,Brentford FC
1,E. Pinnock,0,0,0,0,0,1,0,0,75,0,0,0,0,1,1,Brentford FC
2,S. Ghoddos,0,0,0,0,1,1,0,0,59,6,2,0,0,0,1,Brentford FC
3,N. Maupay,0,1,0,0,0,1,0,0,23,0,0,0,0,4,1,Brentford FC
4,N. Collins,0,0,0,0,0,1,0,0,81,0,0,0,1,0,1,Brentford FC
5,Y. Wissa,1,0,0,0,2,2,1,1,15,3,0,0,1,3,1,Brentford FC
6,M. Flekken,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,Brentford FC
7,M. Roerslev,0,0,0,0,0,0,0,0,29,1,3,0,0,0,1,Brentford FC
8,Y. Yarmoliuk,0,0,0,0,0,0,0,0,20,2,1,0,0,0,1,Brentford FC
9,V. Janelt,0,0,0,0,2,2,1,1,68,4,4,1,0,0,1,Brentford FC
10,K. Lewis-Potter,0,0,0,0,3,2,2,0,32,5,1,0,0,0,1,Brentford FC
11,M. Damsgaard,0,0,0,0,0,1,0,1,29,3,0,0,0,0,1,Brentford FC
12,M. Jensen,0,0,0,0,0,1,0,1,35,5,0,0,1,0,1,Brentford FC
13,M. Peart-Harris,0,0,0,0,0,0,0,0,4,0,0,0,1,1,,
14,M. Olakigbe,0,0,0,0,0,1,0,0,5,1,0,0,0,1,,
15,M. Lemina,1,0,0,0,0,1,1,0,46,0,3,1,0,0,0,Wolverhampton Wanderers FC
16,M. Kilman,0,0,0,1,0,0,0,0,43,0,0,0,2,2,0,Wolverhampton Wanderers FC
17,Toti Gomes,0,1,0,0,0,0,0,0,51,0,2,1,2,0,0,Wolverhampton Wanderers FC
18,S. Bueno,0,0,0,0,0,0,0,0,33,0,2,0,1,1,0,Wolverhampton Wanderers FC
19,João Gomes,0,0,0,0,0,2,0,2,47,0,10,0,2,0,0,Wolverhampton Wanderers FC
20,José Sá,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,Wolverhampton Wanderers FC
21,Matheus Cunha,0,1,0,0,1,3,0,1,30,0,0,0,0,0,0,Wolverhampton Wanderers FC
22,Pablo Sarabia,0,1,0,0,0,1,0,1,24,4,0,0,1,0,0,Wolverhampton Wanderers FC
23,Nélson Semedo,0,0,0,0,0,0,0,0,18,2,0,0,1,0,0,Wolverhampton Wanderers FC
24,R. Aït-Nouri,0,0,0,0,0,0,0,0,31,2,2,0,1,1,0,Wolverhampton Wanderers FC
25,Hwang Hee-Chan,2,0,0,0,1,2,2,0,13,0,0,0,2,0,0,Wolverhampton Wanderers FC
26,J. Bellegarde,1,0,0,0,0,2,2,0,11,0,1,1,0,1,,
27,M. Doherty,0,0,0,0,0,0,0,0,11,0,3,0,2,0,0,Wolverhampton Wanderers FC
28,T. Doyle,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,Wolverhampton Wanderers FC
29,Hugo Bueno,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Wolverhampton Wanderers FC
