,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Álvarez,0,0,0,0,1,2,0,1,26,7,2,0,2,1,1,Manchester City FC
1,Ederson,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1,Manchester City FC
2,E. Haaland,2,0,0,0,1,4,2,1,12,1,0,0,1,1,1,Manchester City FC
3,J. Stones,0,0,0,0,1,0,0,0,92,2,0,0,0,0,1,Manchester City FC
4,Rúben Dias,0,0,0,0,0,3,0,3,97,0,1,0,1,2,1,Manchester City FC
5,N. Aké,0,1,0,0,0,2,0,1,103,2,2,0,0,0,1,Manchester City FC
6,M. Akanji,0,0,0,0,1,1,0,1,58,0,0,0,0,1,1,Manchester City FC
7,Rodri,0,0,0,0,1,1,0,0,98,0,2,0,0,0,1,Manchester City FC
8,P. Foden,0,0,0,0,0,4,1,3,59,2,1,0,0,3,1,Manchester City FC
9,J. Doku,0,0,0,0,2,1,0,1,55,6,1,0,0,1,1,Manchester City FC
10,Matheus Nunes,0,0,0,0,1,0,0,0,30,3,0,0,0,1,1,Manchester City FC
11,K. Walker,0,0,0,0,1,0,0,0,37,2,0,0,1,0,,
12,K. De Bruyne,0,1,0,0,0,1,0,0,24,4,1,0,1,0,1,Manchester City FC
13,Bernardo Silva,0,0,0,0,0,0,0,0,17,0,2,0,0,0,1,Manchester City FC
14,J. Grealish,0,0,0,0,0,0,0,0,17,0,0,1,0,1,1,Manchester City FC
15,V. Mykolenko,0,0,0,0,0,0,0,0,31,0,0,0,3,0,0,Everton FC
16,J. Tarkowski,0,0,0,0,0,0,0,0,37,0,1,0,1,1,0,Everton FC
17,J. Garner,0,0,0,1,0,0,0,0,23,0,5,0,1,0,0,Everton FC
18,D. McNeil,0,0,0,0,0,1,0,1,24,4,1,0,0,0,0,Everton FC
19,J. Branthwaite,0,0,0,0,0,0,0,0,36,0,4,0,1,1,0,Everton FC
20,D. Calvert-Lewin,0,0,0,0,0,2,0,0,17,0,0,0,1,1,0,Everton FC
21,B. Godfrey,0,0,0,0,0,1,1,0,9,0,1,0,0,1,0,Everton FC
22,J. Pickford,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,Everton FC
23,A. Young,0,0,0,0,0,0,0,0,11,2,1,0,1,0,0,Everton FC
24,J. Harrison,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,Everton FC
25,I. Gueye,0,0,0,1,0,0,0,0,19,0,6,0,2,1,0,Everton FC
26,S. Coleman,0,0,0,0,0,0,0,0,11,2,2,0,0,0,0,Everton FC
27,A. Onana,0,0,0,0,0,0,0,0,14,0,0,0,0,1,,Manchester United FC
28,Beto,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,Everton FC
29,L. Dobbin,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
30,Youssef Chermiti,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Everton FC
