,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Son Heung-Min,1,0,0,0,2,6,2,3,27,0,0,0,0,2,1,Tottenham Hotspur FC
1,Y. Bissouma,0,0,0,1,0,0,0,0,59,0,3,0,2,0,1,Tottenham Hotspur FC
2,R. Drăgușin,0,0,0,0,0,0,0,0,77,0,1,0,2,0,1,Tottenham Hotspur FC
3,C. Romero,0,0,0,0,0,0,0,0,101,0,0,0,0,1,1,Tottenham Hotspur FC
4,G. Vicario,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,Tottenham Hotspur FC
5,D. Kulusevski,0,0,0,0,1,0,0,0,27,0,1,0,3,1,1,Tottenham Hotspur FC
6,P. Sarr,0,0,0,0,0,2,1,0,40,0,1,0,0,0,1,Tottenham Hotspur FC
7,J. Maddison,0,0,0,0,0,1,0,1,46,1,2,0,1,4,1,Tottenham Hotspur FC
8,D. Udogie,0,0,0,0,0,0,0,0,31,3,2,0,5,0,1,Tottenham Hotspur FC
9,Pedro Porro,0,0,0,0,0,2,0,0,59,5,3,0,1,2,1,Tottenham Hotspur FC
10,T. Werner,0,0,0,0,0,3,0,1,26,5,0,1,0,1,1,Tottenham Hotspur FC
11,B. Johnson,0,1,0,0,0,2,1,1,21,1,1,0,0,1,1,Tottenham Hotspur FC
12,G. Lo Celso,0,0,0,1,0,0,0,0,18,0,1,0,0,1,1,Tottenham Hotspur FC
13,R. Bentancur,0,0,0,0,0,1,0,0,14,2,0,0,1,0,1,Tottenham Hotspur FC
14,P. Højbjerg,0,0,0,1,0,0,0,0,5,0,1,0,1,0,1,Tottenham Hotspur FC
15,Richarlison,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,Tottenham Hotspur FC
16,P. Mpanzu,0,0,0,1,0,0,0,0,16,0,1,0,2,0,0,Luton Town FC
17,A. Doughty,0,0,0,0,2,1,0,1,21,8,1,0,1,0,0,Luton Town FC
18,T. Kaminski,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,Luton Town FC
19,C. Morris,0,0,0,0,1,1,0,1,16,0,0,0,2,1,0,Luton Town FC
20,A. Townsend,0,0,0,0,1,1,0,1,20,4,2,0,1,2,0,Luton Town FC
21,R. Barkley,0,1,0,1,0,1,1,0,34,1,2,0,1,1,0,Luton Town FC
22,T. Chong,1,0,0,0,0,1,1,0,12,0,0,0,1,5,0,Luton Town FC
23,I. Kaboré,1,0,0,0,0,0,0,0,29,2,3,0,0,0,0,Luton Town FC
24,L. Berry,0,0,0,0,0,1,0,0,13,0,1,0,0,2,0,Luton Town FC
25,R. Burke,0,0,0,1,0,0,0,0,11,1,0,0,2,0,0,Luton Town FC
26,T. Mengi,0,0,0,1,0,0,0,0,21,0,2,0,4,0,0,Luton Town FC
27,D. Hashioka,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,Luton Town FC
28,J. Clark,0,0,0,0,2,1,1,0,8,0,0,1,0,3,0,Luton Town FC
29,C. Woodrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luton Town FC
30,F. Onyedinma,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Luton Town FC
