,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,K. Trippier,0,0,0,0,1,0,0,0,68,7,0,0,1,1,,
1,N. Pope,0,0,0,0,0,0,0,0,17,0,0,0,0,0,,
2,F. Schär,0,0,0,0,0,0,0,0,49,0,0,0,0,0,1,Newcastle United FC
3,D. Burn,0,0,0,0,0,1,0,0,67,0,4,0,0,0,1,Newcastle United FC
4,A. Gordon,0,1,0,1,1,1,0,1,21,1,2,0,4,7,1,Newcastle United FC
5,Joelinton,0,0,0,0,0,1,1,0,40,0,4,0,2,0,,
6,S. Botman,0,1,0,1,0,1,0,0,67,0,2,1,1,0,,
7,M. Almirón,0,0,0,0,0,1,1,0,32,0,2,0,0,1,1,Newcastle United FC
8,S. Tonali,1,0,0,1,1,2,2,0,54,2,1,0,2,1,,
9,Bruno Guimarães,0,0,0,1,2,2,1,1,47,0,1,0,1,3,1,Newcastle United FC
10,A. Isak,2,0,0,0,0,3,3,0,16,0,0,1,1,1,1,Newcastle United FC
11,C. Wilson,1,0,0,0,1,4,4,0,4,0,0,0,0,0,,
12,H. Barnes,1,1,0,0,0,1,1,0,11,1,0,0,0,2,1,Newcastle United FC
13,S. Longstaff,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Newcastle United FC
14,J. Murphy,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,Newcastle United FC
15,E. Anderson,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Newcastle United FC
16,J. McGinn,0,0,0,0,0,0,0,0,15,3,0,0,1,1,0,Aston Villa FC
17,Douglas Luiz,0,0,0,1,1,4,1,2,76,1,1,0,1,0,0,Aston Villa FC
18,E. Konsa,0,0,0,0,0,0,0,0,47,0,5,0,2,1,0,Aston Villa FC
19,E. Martínez,0,0,0,1,0,0,0,0,22,0,0,0,1,0,0,Aston Villa FC
20,T. Mings,0,0,0,0,0,1,0,1,5,0,0,0,0,0,,
21,O. Watkins,0,1,0,0,0,2,1,0,17,0,1,0,0,0,0,Aston Villa FC
22,M. Diaby,1,0,0,0,0,3,2,0,24,0,1,0,0,1,0,Aston Villa FC
23,L. Bailey,0,0,0,0,1,0,0,0,14,3,0,0,0,1,0,Aston Villa FC
24,M. Cash,0,0,0,1,1,2,1,0,35,1,0,0,5,3,0,Aston Villa FC
25,L. Digne,0,0,0,1,1,0,0,0,37,8,2,0,1,3,0,Aston Villa FC
26,B. Kamara,0,0,0,0,0,1,0,0,60,0,0,0,4,2,,
27,Pau Torres,0,0,0,0,0,0,0,0,44,0,1,0,2,0,0,Aston Villa FC
28,Y. Tielemans,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,Aston Villa FC
29,Diego Carlos,0,0,0,0,1,2,1,0,15,0,2,0,0,0,0,Aston Villa FC
30,Philippe Coutinho,0,0,0,0,0,1,0,0,9,0,0,0,0,0,,
31,J. Philogene,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,
