,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Bruno Fernandes,0,0,0,0,1,1,0,1,44,7,6,0,0,0,1,Manchester United FC
1,Casemiro,0,0,0,0,1,0,0,0,62,1,2,0,2,0,1,Manchester United FC
2,L. Shaw,0,0,0,1,0,0,0,0,58,1,2,0,2,0,,
3,Lisandro Martínez,0,0,0,1,0,0,0,0,39,0,1,0,1,0,1,Manchester United FC
4,A. Onana,0,0,0,0,0,0,0,0,38,0,0,0,0,1,1,Manchester United FC
5,A. Wan-Bissaka,0,1,0,0,0,0,0,0,44,1,2,0,3,0,1,Manchester United FC
6,R. Varane,1,0,0,0,0,2,1,0,38,0,1,0,1,0,1,Manchester United FC
7,M. Mount,0,0,0,0,1,0,0,0,21,2,0,0,1,2,1,Manchester United FC
8,A. Garnacho,0,0,0,0,0,4,0,2,28,1,1,0,2,3,1,Manchester United FC
9,Antony,0,0,0,0,2,3,1,2,29,3,0,0,1,2,1,Manchester United FC
10,M. Rashford,0,0,0,0,2,4,1,3,15,0,0,1,1,0,1,Manchester United FC
11,V. Lindelöf,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,Manchester United FC
12,J. Sancho,0,0,0,0,1,0,0,0,15,1,0,0,0,1,,
13,C. Eriksen,0,0,0,0,0,0,0,0,14,0,0,0,1,0,,
14,F. Pellistri,0,0,0,0,0,1,0,0,3,0,1,0,0,1,,
15,S. McTominay,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,Manchester United FC
16,Matheus Nunes,0,0,0,0,0,0,0,0,42,1,3,2,0,5,,Manchester City FC
17,Matheus Cunha,0,0,0,0,1,5,1,1,17,0,2,1,1,1,0,Wolverhampton Wanderers FC
18,Pedro Neto,0,0,0,1,3,3,2,0,34,15,0,0,0,1,,
19,João Gomes,0,0,0,0,0,1,0,1,38,0,4,0,1,3,0,Wolverhampton Wanderers FC
20,M. Lemina,0,0,0,1,0,3,0,3,51,0,1,0,1,0,0,Wolverhampton Wanderers FC
21,Nélson Semedo,0,0,0,0,0,0,0,0,44,1,4,0,1,1,0,Wolverhampton Wanderers FC
22,C. Dawson,0,0,0,0,0,1,0,1,51,0,2,0,1,0,,
23,M. Kilman,0,0,0,0,0,1,1,0,49,1,2,0,2,1,0,Wolverhampton Wanderers FC
24,José Sá,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,Wolverhampton Wanderers FC
25,Pablo Sarabia,0,0,0,0,1,1,0,1,16,0,0,0,1,0,0,Wolverhampton Wanderers FC
26,R. Aït-Nouri,0,0,0,1,0,0,0,0,32,0,2,0,2,0,0,Wolverhampton Wanderers FC
27,Hwang Hee-Chan,0,0,0,0,1,4,0,1,14,1,0,0,0,2,0,Wolverhampton Wanderers FC
28,Hugo Bueno,0,0,0,0,0,1,0,1,14,4,1,0,0,0,0,Wolverhampton Wanderers FC
29,Fábio Silva,0,0,0,0,1,3,2,1,5,0,1,0,0,0,,
30,S. Kalajdžić,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,
