,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,N. Jackson,1,0,0,1,1,3,2,1,12,0,0,0,0,0,1,Chelsea FC
1,E. Fernández,0,0,0,0,0,1,0,1,41,1,1,0,0,2,1,Chelsea FC
2,R. James,0,1,0,0,1,2,1,1,33,0,5,0,0,1,,
3,A. Disasi,0,0,0,0,0,0,0,0,70,0,1,0,0,0,1,Chelsea FC
4,Robert Sánchez,0,0,0,0,0,0,0,0,35,0,0,0,0,0,,
5,R. Sterling,1,0,0,1,1,2,1,0,25,3,3,1,3,3,1,Chelsea FC
6,C. Gallagher,0,1,0,0,0,3,2,0,40,1,3,0,5,2,1,Chelsea FC
7,C. Palmer,1,0,0,1,0,3,2,1,33,2,1,0,0,1,1,Chelsea FC
8,Thiago Silva,1,0,0,0,0,1,1,0,55,0,0,0,0,1,1,Chelsea FC
9,Marc Cucurella,0,0,0,1,0,0,0,0,38,0,4,0,2,2,1,Chelsea FC
10,M. Caicedo,0,0,0,1,0,1,0,1,34,0,1,0,3,0,1,Chelsea FC
11,M. Mudryk,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,Chelsea FC
12,M. Gusto,0,0,0,0,0,1,0,0,26,0,1,0,0,0,1,Chelsea FC
13,A. Broja,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Fulham FC
14,Lesley Chimuanya Ugochukwu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,J. Gvardiol,0,0,0,0,0,1,1,0,54,0,3,0,1,1,0,Manchester City FC
16,Rodri,1,0,0,1,0,1,1,0,75,0,1,0,3,2,0,Manchester City FC
17,K. Walker,0,0,0,0,1,1,0,0,46,1,3,0,3,1,,
18,Ederson,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,Manchester City FC
19,Rúben Dias,0,0,0,0,0,0,0,0,83,1,1,0,2,1,0,Manchester City FC
20,Bernardo Silva,0,1,0,0,0,0,0,0,51,6,2,0,1,0,0,Manchester City FC
21,E. Haaland,2,1,0,0,0,4,3,0,11,1,0,0,2,2,0,Manchester City FC
22,M. Akanji,1,0,0,0,0,1,1,0,61,0,2,0,0,1,0,Manchester City FC
23,J. Doku,0,0,0,1,1,1,1,0,14,1,2,0,1,0,0,Manchester City FC
24,J. Álvarez,0,1,0,0,1,2,1,1,35,7,0,0,1,0,0,Manchester City FC
25,P. Foden,0,0,0,0,0,3,2,0,35,1,1,0,0,2,0,Manchester City FC
26,J. Grealish,0,0,0,1,0,0,0,0,18,0,0,0,1,3,0,Manchester City FC
27,M. Kovačić,0,0,0,0,0,1,0,1,11,0,2,0,0,0,0,Manchester City FC
