,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,K. Ajer,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,Brentford FC
1,M. Roerslev,1,0,0,0,0,1,1,0,28,5,3,0,0,0,1,Brentford FC
2,V. Janelt,0,0,0,1,0,2,1,0,17,1,1,0,0,0,1,Brentford FC
3,Sergio Reguilón,0,0,0,0,0,3,0,1,25,3,3,0,2,1,1,Brentford FC
4,I. Toney,0,0,0,0,0,1,0,1,27,2,1,0,3,0,1,Brentford FC
5,C. Nørgaard,0,0,0,0,0,0,0,0,45,1,4,0,0,0,1,Brentford FC
6,F. Onyeka,0,1,0,1,0,1,1,0,17,1,2,0,2,0,1,Brentford FC
7,M. Jørgensen,0,0,0,1,0,1,0,0,35,0,1,0,1,1,1,Brentford FC
8,Y. Wissa,1,0,0,0,0,5,2,0,13,0,2,1,1,3,1,Brentford FC
9,N. Collins,0,0,0,0,0,0,0,0,25,0,3,0,1,1,1,Brentford FC
10,M. Flekken,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,Brentford FC
11,M. Jensen,0,0,0,0,0,0,0,0,8,0,2,0,0,0,1,Brentford FC
12,Y. Yarmoliuk,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,Brentford FC
13,N. Maupay,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Brentford FC
14,E. Fernández,0,0,0,0,1,3,0,1,53,1,3,1,0,0,0,Chelsea FC
15,L. Colwill,0,0,0,0,0,0,0,0,71,0,3,0,1,1,,
16,N. Jackson,1,0,0,0,1,3,3,0,13,0,1,2,1,0,0,Chelsea FC
17,B. Chilwell,0,0,0,0,0,2,0,1,61,3,1,0,1,0,0,Chelsea FC
18,M. Caicedo,0,0,0,0,0,0,0,0,78,0,7,0,1,0,0,Chelsea FC
19,C. Gallagher,0,0,0,1,1,1,0,1,74,2,5,0,2,1,0,Chelsea FC
20,M. Gusto,0,1,0,0,1,0,0,0,63,5,3,0,2,1,0,Chelsea FC
21,A. Disasi,1,0,0,0,0,2,1,0,61,0,2,0,1,3,0,Chelsea FC
22,T. Chalobah,0,0,0,0,0,0,0,0,70,0,0,0,0,1,0,Chelsea FC
23,C. Palmer,0,1,0,0,1,6,2,2,48,3,0,1,0,1,0,Chelsea FC
24,Đ. Petrović,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,Chelsea FC
25,M. Mudryk,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,Chelsea FC
26,R. Sterling,0,0,0,0,1,0,0,0,8,2,1,0,0,1,0,Chelsea FC
