,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Shaw,0,0,0,0,0,0,0,0,89,1,0,0,1,0,,
1,A. Onana,0,0,0,0,0,0,0,0,43,0,1,0,0,0,1,Manchester United FC
2,S. Amrabat,0,0,0,0,0,0,0,0,74,0,3,0,1,0,1,Manchester United FC
3,S. McTominay,0,0,0,0,1,7,1,4,43,0,1,0,0,1,1,Manchester United FC
4,A. Martial,0,0,0,0,0,1,1,0,25,0,0,0,0,1,,
5,A. Garnacho,0,0,0,0,3,4,0,4,36,6,1,0,0,1,1,Manchester United FC
6,Bruno Fernandes,0,0,0,1,2,1,0,1,86,6,3,0,3,1,1,Manchester United FC
7,Sergio Reguilón,0,0,0,1,1,1,0,1,62,7,4,0,0,3,,Brentford FC
8,Diogo Dalot,0,0,0,0,2,2,0,0,58,4,1,0,1,0,1,Manchester United FC
9,Antony,0,0,0,0,0,1,0,1,52,3,2,0,1,0,1,Manchester United FC
10,H. Maguire,0,0,0,0,1,2,1,1,54,0,3,0,0,0,1,Manchester United FC
11,R. Højlund,0,0,0,1,0,1,0,0,10,0,2,1,0,1,1,Manchester United FC
12,J. Evans,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,Manchester United FC
13,F. Pellistri,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,
14,M. Rashford,0,0,0,0,0,0,0,0,3,0,2,0,0,1,1,Manchester United FC
15,R. Christie,0,0,0,0,0,0,0,0,29,0,4,0,0,1,0,AFC Bournemouth
16,L. Cook,0,1,0,0,1,0,0,0,37,4,2,0,3,0,0,AFC Bournemouth
17,D. Solanke,1,0,0,0,0,5,1,1,13,0,1,2,0,3,0,AFC Bournemouth
18,I. Zabarnyi,0,0,0,0,1,1,0,0,35,0,2,0,2,0,0,AFC Bournemouth
19,A. Smith,0,0,0,0,0,0,0,0,18,0,2,0,1,2,0,AFC Bournemouth
20,J. Kluivert,0,0,0,0,1,0,0,0,16,0,3,0,2,0,0,AFC Bournemouth
21,M. Senesi,1,0,0,0,0,1,1,0,33,0,2,0,0,0,0,AFC Bournemouth
22,M. Kerkez,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,AFC Bournemouth
23,M. Tavernier,0,2,0,1,1,2,1,0,17,6,1,0,0,1,0,AFC Bournemouth
24,A. Semenyo,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,AFC Bournemouth
25,Neto,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,AFC Bournemouth
26,P. Billing,1,0,0,0,0,1,1,0,8,2,0,0,0,0,0,AFC Bournemouth
27,L. Sinisterra,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,AFC Bournemouth
28,Dango Ouattara,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,AFC Bournemouth
29,J. Rothwell,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,
