,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Murillo,0,0,0,0,0,0,0,0,42,0,2,0,3,0,1,Nottingham Forest FC
1,G. Montiel,0,1,0,0,0,0,0,0,28,1,3,0,0,0,1,Nottingham Forest FC
2,Danilo,0,0,0,0,0,1,0,0,25,4,2,0,0,0,1,Nottingham Forest FC
3,N. Williams,0,0,0,0,1,1,1,0,11,4,0,0,2,2,1,Nottingham Forest FC
4,A. Omobamidele,0,0,0,0,0,0,0,0,27,0,1,0,0,0,1,Nottingham Forest FC
5,M. Turner,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,Nottingham Forest FC
6,N. Domínguez,0,0,0,0,0,0,0,0,17,0,1,0,0,0,1,Nottingham Forest FC
7,O. Mangala,0,0,0,0,0,0,0,0,13,0,2,0,0,0,,
8,C. Wood,0,0,0,0,0,1,0,1,11,0,0,0,1,1,1,Nottingham Forest FC
9,M. Gibbs-White,0,0,0,0,0,2,0,2,21,1,0,0,0,0,1,Nottingham Forest FC
10,H. Toffolo,0,0,0,0,0,0,0,0,14,3,3,0,0,1,1,Nottingham Forest FC
11,T. Awoniyi,1,0,0,0,0,3,2,0,5,0,0,0,0,2,,
12,C. Hudson-Odoi,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,Nottingham Forest FC
13,R. Yates,0,0,0,0,0,0,0,0,12,0,1,0,0,1,1,Nottingham Forest FC
14,A. Elanga,0,0,0,0,1,1,0,0,7,0,0,0,0,0,1,Nottingham Forest FC
15,M. Ødegaard,0,0,0,0,1,3,0,2,82,0,2,0,1,1,0,Arsenal FC
16,David Raya,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,Arsenal FC
17,Gabriel Jesus,1,1,0,1,1,6,2,1,36,1,0,2,0,2,0,Arsenal FC
18,B. Saka,1,0,0,0,4,6,1,4,47,8,3,0,1,0,0,Arsenal FC
19,W. Saliba,0,0,0,0,0,0,0,0,91,0,1,0,1,0,0,Arsenal FC
20,B. White,0,0,0,0,0,0,0,0,76,3,1,1,0,0,0,Arsenal FC
21,O. Zinchenko,0,1,0,0,0,0,0,0,107,4,1,0,0,0,0,Arsenal FC
22,E. Smith Rowe,0,0,0,0,1,1,0,0,45,0,1,0,0,0,0,Arsenal FC
23,Gabriel Martinelli,0,0,0,0,3,1,0,1,40,4,2,0,1,0,0,Arsenal FC
24,D. Rice,0,0,0,0,0,0,0,0,79,4,4,0,0,0,0,Arsenal FC
25,Gabriel Magalhães,0,0,0,0,0,0,0,0,101,0,0,0,2,1,0,Arsenal FC
26,K. Havertz,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,Arsenal FC
27,L. Trossard,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,Arsenal FC
28,E. Nketiah,0,0,0,0,1,1,0,1,3,0,0,0,1,1,0,Arsenal FC
29,J. Kiwior,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Arsenal FC
30,Jorginho,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Arsenal FC
