,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Clark,1,0,0,0,0,3,1,2,54,3,3,0,0,1,1,Luton Town FC
1,R. Barkley,0,0,0,0,0,5,2,1,60,0,2,0,1,1,1,Luton Town FC
2,R. Burke,0,0,0,0,0,0,0,0,37,0,4,0,1,1,1,Luton Town FC
3,I. Kaboré,0,0,0,0,1,0,0,0,31,5,5,0,0,4,1,Luton Town FC
4,T. Kaminski,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,Luton Town FC
5,C. Morris,1,0,0,0,1,5,3,1,27,1,0,0,1,0,1,Luton Town FC
6,D. Hashioka,0,0,0,0,0,0,0,0,24,3,1,0,1,0,1,Luton Town FC
7,A. Townsend,0,0,0,0,1,0,0,0,37,3,0,0,1,0,1,Luton Town FC
8,A. Doughty,0,0,0,0,3,1,1,0,26,11,2,0,1,0,1,Luton Town FC
9,T. Chong,0,0,0,0,1,2,0,0,22,1,1,0,0,3,1,Luton Town FC
10,T. Mengi,0,0,0,0,0,0,0,0,33,0,3,0,1,0,1,Luton Town FC
11,F. Onyedinma,0,0,0,0,0,3,2,0,8,2,0,0,0,0,1,Luton Town FC
12,L. Berry,0,1,0,0,0,0,0,0,6,0,1,0,0,1,1,Luton Town FC
13,C. Woodrow,0,1,0,0,0,0,0,0,7,2,2,0,0,1,1,Luton Town FC
14,L. Kelly,0,0,0,0,0,0,0,0,52,0,3,0,0,1,0,AFC Bournemouth
15,D. Solanke,0,0,0,0,1,2,0,1,19,0,2,0,2,0,0,AFC Bournemouth
16,R. Christie,0,0,0,0,0,0,0,0,38,2,6,0,2,1,0,AFC Bournemouth
17,I. Zabarnyi,0,0,0,0,0,0,0,0,32,0,1,0,0,1,0,AFC Bournemouth
18,L. Cook,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,AFC Bournemouth
19,A. Semenyo,0,0,0,0,1,0,0,0,16,3,1,0,3,1,0,AFC Bournemouth
20,Neto,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,AFC Bournemouth
21,M. Kerkez,0,0,0,0,0,0,0,0,26,0,1,0,1,0,0,AFC Bournemouth
22,M. Tavernier,1,0,0,0,0,3,1,0,20,1,0,0,0,0,0,AFC Bournemouth
23,J. Kluivert,0,1,0,0,0,3,0,0,17,1,1,0,0,1,0,AFC Bournemouth
24,A. Smith,0,0,0,0,0,0,0,0,22,1,3,0,4,0,0,AFC Bournemouth
25,Dango Ouattara,0,0,0,0,0,0,0,0,10,1,0,0,1,1,0,AFC Bournemouth
26,P. Billing,0,0,0,0,0,0,0,0,8,0,2,0,1,0,0,AFC Bournemouth
27,E. Ünal,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,AFC Bournemouth
28,A. Scott,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,AFC Bournemouth
29,M. Senesi,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,AFC Bournemouth
