,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Elanga,0,0,0,0,0,0,0,0,22,0,1,0,1,1,1,Nottingham Forest FC
1,Murillo,0,0,0,0,0,0,0,0,24,0,1,0,0,0,1,Nottingham Forest FC
2,O. Aina,1,0,0,0,0,1,1,0,24,0,3,0,0,2,1,Nottingham Forest FC
3,H. Toffolo,0,2,0,0,0,0,0,0,20,2,3,0,1,0,1,Nottingham Forest FC
4,M. Niakhaté,0,0,0,0,0,0,0,0,22,0,5,0,0,0,1,Nottingham Forest FC
5,M. Gibbs-White,0,0,0,0,0,0,0,0,19,2,0,2,0,1,1,Nottingham Forest FC
6,O. Vlachodimos,0,0,0,0,0,0,0,0,24,0,0,0,0,1,,
7,T. Awoniyi,0,0,0,0,0,0,0,0,14,0,1,3,1,0,,
8,I. Sangaré,0,0,0,0,0,0,0,0,19,0,2,0,0,2,1,Nottingham Forest FC
9,N. Domínguez,0,0,0,0,0,3,1,0,21,0,8,2,3,2,1,Nottingham Forest FC
10,O. Mangala,1,0,0,0,0,1,1,0,21,0,1,0,0,0,,
11,S. Aurier,0,0,0,0,0,0,0,0,5,0,1,0,0,0,,
12,Danilo,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1,Nottingham Forest FC
13,N. Williams,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,Nottingham Forest FC
14,R. Yates,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Nottingham Forest FC
15,Pau Torres,0,0,0,0,3,0,0,0,102,1,1,0,0,1,0,Aston Villa FC
16,M. Cash,0,0,0,0,1,1,0,1,35,2,0,0,0,0,0,Aston Villa FC
17,B. Kamara,0,0,0,1,0,0,0,0,73,0,1,0,1,2,,
18,Douglas Luiz,0,0,0,0,0,1,0,1,85,8,1,0,1,2,0,Aston Villa FC
19,N. Zaniolo,0,0,0,0,1,2,1,0,9,1,0,0,2,0,0,Aston Villa FC
20,O. Watkins,0,0,0,0,0,2,1,0,21,0,1,1,1,0,0,Aston Villa FC
21,L. Digne,0,0,0,0,1,1,0,1,67,11,3,0,1,0,0,Aston Villa FC
22,E. Konsa,0,0,0,0,1,0,0,0,77,1,1,0,0,0,0,Aston Villa FC
23,J. McGinn,0,0,0,0,1,1,0,1,44,4,0,0,0,0,0,Aston Villa FC
24,E. Martínez,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,Aston Villa FC
25,M. Diaby,0,0,0,0,0,1,1,0,29,2,2,0,1,0,0,Aston Villa FC
26,L. Bailey,0,0,0,0,1,3,0,0,16,4,0,0,1,0,0,Aston Villa FC
27,Y. Tielemans,0,0,0,0,1,1,0,0,41,2,0,0,1,1,0,Aston Villa FC
28,Diego Carlos,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,Aston Villa FC
29,L. Dendoncker,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,
